Bandwith;2288;1246797;4359430;
Bandwith;59;68271;4359430;
Qualidade Video;768
Bandwith;6469;1193096;1475462;
Bandwith;30;33277;1475462;
Bandwith;6038;1527958;2024455;
Bandwith;51;33622;2024455;
Qualidade Video;1024
Bandwith;3271;1247841;3051888;
Bandwith;119;68456;3051888;
Bandwith;5979;1046504;1400239;
Bandwith;66;33179;1400239;
Bandwith;1490;395848;1400239;
Bandwith;56;33563;1400239;
Bandwith;1404;423740;2414472;
Bandwith;97;33328;2414472;
Bandwith;1421;464455;2614806;
Bandwith;21;49149;2614806;
Bandwith;2415;701418;2614806;
Bandwith;64;49265;2614806;
Bandwith;1840;841893;3660404;
Bandwith;146;165502;3660404;
Bandwith;781;592464;6068773;
Bandwith;9795;1448994;1183456;
Qualidade Video;640
Bandwith;2610;287379;1183456;
Bandwith;128;33286;1183456;
Bandwith;1041;317882;1183456;
Bandwith;140;33381;1183456;
Bandwith;724;254375;2442897;
Bandwith;45;33424;2442897;
Bandwith;1496;477510;2553529;
Bandwith;2089;707402;2709055;
Bandwith;34;48991;2709055;
Bandwith;2281;727205;2709055;
Bandwith;143;83624;2709055;
Qualidade Video;768
Bandwith;2153;891672;3313226;
Bandwith;49;67855;3313226;
Qualidade Video;1024
Bandwith;2539;653544;3313226;
Bandwith;119;68750;3313226;
Bandwith;1901;708528;2981706;
Qualidade Video;480
Bandwith;13;33170;2981706;
Bandwith;5796;678241;2981706;
Bandwith;68;33130;2981706;
Bandwith;4735;755265;1276054;
Qualidade Video;768
Bandwith;100;33480;1276054;
Bandwith;4224;872357;1652191;
Bandwith;76;33439;1652191;
Bandwith;2879;724306;2012659;
Bandwith;39;33251;2012659;
Bandwith;3092;651710;2012659;
Bandwith;68;33684;2012659;
Bandwith;9616;780428;1686183;
Bandwith;46;33146;1686183;
Bandwith;3749;524889;1120061;
Bandwith;188;71311;1120061;
Bandwith;656;223960;1120061;
Bandwith;167;65983;2731219;
Bandwith;1864;254045;1120061;
Bandwith;61;33423;2731219;
Bandwith;1150;345526;2403659;
Bandwith;38;33493;2403659;
Bandwith;1357;538433;3174254;
Bandwith;4432;806230;2403659;
Bandwith;83;33376;3174254;
Bandwith;1338;517944;3096825;
Bandwith;30;33305;3096825;
Qualidade Video;640
Bandwith;2643;712628;3096825;
Bandwith;37;33430;3096825;
Qualidade Video;480
Bandwith;2330;774104;2657867;
Bandwith;13;33256;2657867;
Bandwith;3307;583065;2657867;
Bandwith;85;33398;2657867;
Bandwith;4601;898696;1562609;
Bandwith;15;33582;1562609;
Qualidade Video;768
Bandwith;3056;701515;1836426;
Bandwith;35;33364;1836426;
Qualidade Video;640
Bandwith;7033;705897;1836426;
Qualidade Video;768
Bandwith;56;33346;1836426;
Bandwith;2390;477646;1598815;
Bandwith;101;33224;1598815;
Bandwith;1850;477103;2063148;
Bandwith;71;33457;2063148;
Bandwith;3966;480946;2063148;
Bandwith;36;33180;2063148;
Bandwith;2837;554201;1562780;
Bandwith;60;33435;1562780;
Bandwith;1005;511033;4067924;
Bandwith;25;49196;4067924;
Bandwith;7703;810240;4067924;
Bandwith;78;49263;4067924;
Qualidade Video;640
Bandwith;4697;674830;1149380;
Bandwith;43;49050;1149380;
Bandwith;2013;265411;1149380;
Bandwith;102;84232;1149380;
Bandwith;1001;284944;2277274;
Bandwith;27;33181;2277274;
Bandwith;1401;484838;2768525;
Bandwith;5461;734861;2277274;
Bandwith;30;33477;2768525;
Bandwith;2788;458390;1315322;
Bandwith;40;33382;1315322;
Qualidade Video;768
Bandwith;1770;552751;2498309;
Bandwith;81;33413;2498309;
Bandwith;1610;491279;2498309;
Bandwith;45;33390;2498309;
Qualidade Video;480
Bandwith;5708;504334;2441137;
Bandwith;155;33497;2441137;
Bandwith;2554;444832;1393365;
Qualidade Video;768
Bandwith;169;33374;1393365;
Bandwith;2605;465133;1428431;
Bandwith;108;33277;1428431;
Qualidade Video;640
Bandwith;3107;625622;1579834;
Bandwith;144;33297;1610870;
Bandwith;3523;370555;1610870;
Bandwith;101;84637;1610870;
Bandwith;3193;339904;851622;
Bandwith;70;33181;851622;
Bandwith;847;198949;851622;
Bandwith;82;33392;1879093;
Bandwith;1704;211603;993441;
Bandwith;199;33269;993441;
Bandwith;2709;229190;993441;
Bandwith;147;33476;1337447;
Bandwith;2051;205193;993441;
Bandwith;74;33291;993441;
Bandwith;1441;182648;993441;
Bandwith;689;68219;800362;
Bandwith;943;150664;1014006;
Bandwith;2691;277574;825192;
Bandwith;3495;282255;825192;
Bandwith;156;68717;825192;
Qualidade Video;320
Bandwith;4082;295208;646077;
Bandwith;129;67322;646077;
Bandwith;1691;219888;646077;
Bandwith;119;49140;1040274;
Bandwith;2698;302349;896512;
Bandwith;64;49305;1040274;
Bandwith;2676;303644;907754;
Bandwith;629;247312;907754;
Bandwith;156;63104;907754;
Bandwith;546;68236;999794;
Bandwith;3448;282992;999794;
Qualidade Video;480
Bandwith;1522;344514;1810848;
Bandwith;806;83523;999794;
Bandwith;484;90584;999794;
Bandwith;3240;390720;964740;
Bandwith;79;68261;1497256;
Bandwith;4262;466232;964740;
Bandwith;43;33398;964740;
Bandwith;4076;508323;997689;
Bandwith;41;33406;997689;
Bandwith;3258;493555;1211921;
Bandwith;27;33329;1211921;
Bandwith;2750;504543;1467761;
Bandwith;63;33380;1467761;
Bandwith;4978;490506;1467761;
Bandwith;34;33356;1467761;
Bandwith;5778;479703;788278;
Qualidade Video;640
Bandwith;357;84480;788278;
Bandwith;3436;482424;1123222;
Bandwith;72;49173;1123222;
Bandwith;3756;474440;1123222;
Bandwith;65;49220;1123222;
Bandwith;4589;488375;1010521;
Bandwith;36;33358;1010521;
Bandwith;3553;493731;1111693;
Bandwith;169;68276;1111693;
Bandwith;4004;466232;1111693;
Bandwith;54;33459;1111693;
Bandwith;2913;517871;1422234;
Bandwith;16;33357;1422234;
Bandwith;2227;482347;1732723;
Bandwith;106;83713;1732723;
Bandwith;2076;376552;1732723;
Bandwith;71;33299;1732723;
Bandwith;1375;497563;2894912;
Bandwith;3821;739190;1547636;
Bandwith;25;33362;2894912;
Bandwith;5439;751216;1547636;
Bandwith;30;33432;1547636;
Bandwith;2451;760767;2483123;
Bandwith;156;83594;2483123;
Bandwith;3912;846880;2483123;
Bandwith;56;49205;2483123;
Bandwith;2392;720674;2410280;
Bandwith;767;166477;2410280;
Bandwith;4473;618944;1736396;
Bandwith;305;33335;1736396;
Qualidade Video;768
