05:28:2946  15.0,            26.0,          1680000.0,          0    ,           15.7,           32.5,            10.7,          339  ,          0    ,          1920 
05:28:3046  15.0,            26.5,          1270000.0,          0    ,           16.2,           33.5,            10.8,          227  ,          0    ,          1920 
05:28:3146  15.0,            26.8,          2650000.0,          0    ,           13.9,           32.8,            9.33,          391  ,          0    ,          1920 
05:28:3246  15.0,             0.0,          56.0     ,          0    ,           20.7,           34.0,            15.0,           4.26,          0    ,          1920 
05:28:3346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:3446  15.0,            6.00,          968      ,          0    ,           21.2,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:3546  15.0,            25.9,          999000.0 ,          0    ,           16.6,           33.3,            11.6,          190  ,          0    ,          1920 
05:28:3646  15.0,            26.5,          2110000.0,          0    ,           15.6,           33.1,            10.4,          355  ,          0    ,          1920 
05:28:3746  15.0,            26.2,          878999.0 ,          0    ,           16.0,           34.3,            11.2,          146  ,          0    ,          1920 
05:28:3846  15.0,            26.8,          2330000.0,          0    ,           14.6,           32.4,            9.48,          386  ,          0    ,          1920 
05:28:3946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:4046  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:4146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:4246  15.0,            8.00,          960      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:4346  15.0,            26.2,          1230000.0,          0    ,           15.6,           32.7,            10.7,          198  ,          0    ,          1920 
05:28:4446  15.0,            26.7,          2500000.0,          0    ,           15.1,           33.6,            10.5,          374  ,          0    ,          1920 
05:28:4546  15.0,            26.7,          274000.0 ,          0    ,           17.7,           32.3,            12.3,           61.4,          0    ,          1920 
05:28:4646  15.0,            6.00,          968      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:4746  15.0,            26.6,          1420000.0,          0    ,           15.9,           33.2,            10.7,          225  ,          0    ,          1920 
05:28:4846  15.0,            26.8,          1860000.0,          0    ,           14.1,           32.5,            9.57,          286  ,          0    ,          1920 
05:28:4946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:5046  15.0,            8.00,          960      ,          0    ,           18.7,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:5146  15.0,            26.4,          994000.0 ,          0    ,           15.5,           33.5,            10.5,          177  ,          0    ,          1920 
05:28:5246  15.0,            26.6,          2310000.0,          0    ,           14.6,           32.4,            9.55,          374  ,          0    ,          1920 
05:28:5346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:5446  15.0,            8.00,          960      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:5546  15.0,            26.7,          1460000.0,          0    ,           15.1,           33.5,            10.5,          218  ,          0    ,          1920 
05:28:5646  15.0,            26.8,          1989999.0,          0    ,           14.3,           33.2,            9.46,          301  ,          0    ,          1920 
05:28:5746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:5846  15.0,            6.00,          968      ,          0    ,           21.4,           34.0,            15.0,           8.53,          0    ,          1920 
05:28:5946  15.0,            26.4,          1140000.0,          0    ,           15.2,           34.2,            10.3,          193  ,          0    ,          1920 
05:29:0046  15.0,            26.6,          1730000.0,          0    ,           14.7,           32.4,            9.31,          296  ,          0    ,          1920 
05:29:0146  15.0,            25.8,          798000.0 ,          0    ,           19.7,           34.4,            13.2,          206  ,          0    ,          1920 
05:29:0246  15.0,            25.7,          1470000.0,          0    ,           17.0,           32.7,            12.0,          285  ,          0    ,          1920 
05:29:0346  15.0,            26.2,          1070000.0,          0    ,           16.7,           33.1,            11.4,          191  ,          0    ,          1920 
05:29:0446  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:0546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:0646  15.0,            6.00,          968      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:29:0746  15.0,            26.5,          1270000.0,          0    ,           15.6,           34.5,            10.1,          222  ,          0    ,          1920 
05:29:0846  15.0,            26.9,          2720000.0,          0    ,           14.3,           32.9,            9.09,          428  ,          0    ,          1920 
05:29:0946  15.0,            26.6,          250999.07,          0    ,           17.3,           35.7,            10.9,           56.8,          0    ,          1920 
05:29:1046  15.0,            6.00,          968      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:29:1146  15.0,            25.8,          642000.0 ,          0    ,           18.0,           33.3,            13.0,          268  ,          0    ,          1920 
05:29:1246  15.0,            25.8,          1420000.0,          0    ,           17.4,           33.0,            12.2,          301  ,          0    ,          1920 
05:29:1346  15.0,            25.9,          1150000.0,          0    ,           16.5,           33.0,            11.3,          232  ,          0    ,          1920 
05:29:1446  15.0,            26.5,          1930000.0,          0    ,           14.8,           32.7,            9.89,          348  ,          0    ,          1920 
05:29:1546  15.0,            26.9,          1510000.0,          0    ,           14.1,           32.6,            9.47,          244  ,          0    ,          1920 
05:29:1646  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:1746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:1846  15.0,            6.00,          968      ,          0    ,           20.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:29:1946  15.0,            25.9,          1100000.0,          0    ,           15.7,           33.1,            11.3,          201  ,          0    ,          1920 
05:29:2046  15.0,            26.4,          1880000.0,          0    ,           14.2,           33.0,            9.44,          390  ,          0    ,          1920 
05:29:2146  15.0,             0.0,          224      ,          0    ,           17.4,           35.2,            14.5,           16.9,          0    ,          1920 
05:29:2246  15.0,            12.6,          5.43     ,          0    ,           19.9,           32.5,            13.8,           21.2,          0    ,          1920 
05:29:2346  15.0,            24.1,          284      ,          0    ,           20.0,           36.0,            14.7,           12.5,          0    ,          1920 
05:29:2446  15.0,            26.7,          2160000.0,          0    ,           8.02,           28.4,            2.65,          395  ,          0    ,          1920 
05:29:2546  15.0,            26.6,          1300000.0,          0    ,           10.8,           28.6,            5.57,          233  ,          0    ,          1920 
05:29:2646  15.0,            26.7,          2480000.0,          0    ,           9.71,           29.9,            4.68,          445  ,          0    ,          1920 
05:29:2746  15.0,            26.7,          1510000.0,          0    ,           5.77,           28.5,             0.0,          288  ,          0    ,          1920 
05:29:2846  15.0,             0.0,          56.0     ,          0    ,           9.25,           24.0,            2.00,           2.02,          0    ,          1920 
05:29:2946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:3046  15.0,            6.00,          968      ,          0    ,           11.4,           25.5,            5.00,           8.76,          0    ,          1920 
05:29:3146  15.0,            26.5,          1019999.0,          0    ,           7.66,           26.0,            2.50,          222  ,          0    ,          1920 
05:29:3246  15.0,            26.7,          2250000.0,          0    ,           7.21,           25.3,            1.57,          470  ,          0    ,          1920 
05:29:3346  15.0,             0.0,          56.0     ,          0    ,           9.65,           24.0,            4.00,           3.24,          0    ,          1920 
05:29:3446  15.0,            6.00,          968      ,          0    ,           10.5,           24.0,            5.00,           8.76,          0    ,          1920 
05:29:3546  15.0,            26.6,          1570000.0,          0    ,           7.87,           24.4,            2.85,          312  ,          0    ,          1920 
05:29:3646  15.0,            26.8,          1390000.0,          0    ,           7.29,           24.5,            2.16,          262  ,          0    ,          1920 
05:29:3746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:3846  15.0,            6.00,          968      ,          0    ,           11.9,           25.0,            8.00,           8.66,          0    ,          1920 
05:29:3946  15.0,            26.5,          1420000.0,          0    ,           7.89,           24.1,            2.80,          271  ,          0    ,          1920 
05:29:4046  15.0,            26.7,          2120000.0,          0    ,           7.42,           25.0,            2.02,          427  ,          0    ,          1920 
05:29:4146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:4246  15.0,            6.00,          968      ,          0    ,           11.8,           24.0,            8.00,           8.66,          0    ,          1920 
05:29:4346  15.0,            26.6,          1350000.0,          0    ,           8.80,           24.0,            3.23,          273  ,          0    ,          1920 
05:29:4446  15.0,            26.9,          2140000.0,          0    ,           8.20,           24.2,            2.66,          441  ,          0    ,          1920 
05:29:4546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:4646  15.0,            8.00,          960      ,          0    ,           11.6,           28.0,            8.00,           8.66,          0    ,          1920 
05:29:4746  15.0,            26.5,          1300000.0,          0    ,           8.44,           24.9,            3.16,          277  ,          0    ,          1920 
05:29:4846  15.0,            26.8,          1970000.0,          0    ,           8.12,           24.8,            2.72,          397  ,          0    ,          1920 
05:29:4946  15.0,            26.4,          1470000.0,          0    ,           8.41,           25.1,            3.34,          310  ,          0    ,          1920 
05:29:5046  15.0,            26.7,          1710000.0,          0    ,           7.98,           23.8,            2.47,          321  ,          0    ,          1920 
05:29:5146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:5246  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:5346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:5446  15.0,            6.00,          968      ,          0    ,           11.7,           26.0,            9.00,           8.53,          0    ,          1920 
05:29:5546  15.0,            26.6,          1510000.0,          0    ,           8.87,           23.8,            3.07,          321  ,          0    ,          1920 
05:29:5646  15.0,            26.9,          2480000.0,          0    ,           8.02,           23.5,            2.59,          503  ,          0    ,          1920 
05:29:5746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:29:5846  15.0,            8.00,          960      ,          0    ,           12.4,           26.0,            9.00,           8.53,          0    ,          1920 
05:29:5946  15.0,            26.3,          1240000.0,          0    ,           9.57,           23.8,            4.07,          314  ,          0    ,          1920 
05:30:0046  15.0,            26.7,          2380000.0,          0    ,           8.80,           24.1,            3.26,          470  ,          0    ,          1920 
05:30:0146  15.0,             0.0,          56.0     ,          0    ,           13.3,           25.0,            11.0,           4.26,          0    ,          1920 
05:30:0246  15.0,            6.00,          968      ,          0    ,           12.8,           27.0,            9.00,           8.53,          0    ,          1920 
05:30:0346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0446  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0646  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0846  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:0946  15.0,            24.2,          173000.0 ,          0    ,           11.4,           24.6,            6.32,          139  ,          0    ,          1920 
05:30:1046  15.0,            25.7,          1210000.0,          0    ,           9.65,           24.0,            4.15,          294  ,          0    ,          1920 
05:30:1146  15.0,            26.2,          1989999.0,          0    ,           8.77,           24.9,            3.66,          378  ,          0    ,          1920 
05:30:1246  15.0,            26.1,          823000.0 ,          0    ,           9.51,           25.2,            4.68,          188  ,          0    ,          1920 
05:30:1346  15.0,            26.8,          2560000.0,          0    ,           8.26,           23.2,            2.81,          450  ,          0    ,          1920 
05:30:1446  15.0,            26.0,          884000.0 ,          0    ,           9.14,           25.1,            4.13,          208  ,          0    ,          1920 
05:30:1546  15.0,            26.6,          2260000.0,          0    ,           8.95,           23.7,            3.30,          447  ,          0    ,          1920 
05:30:1646  15.0,            26.6,          1140000.0,          0    ,           8.86,           23.8,            3.68,          242  ,          0    ,          1920 
05:30:1746  15.0,            26.5,          2010000.0,          0    ,           8.66,           24.1,            3.23,          373  ,          0    ,          1920 
05:30:1846  15.0,            26.3,          1370000.0,          0    ,           9.27,           24.1,            3.74,          318  ,          0    ,          1920 
05:30:1946  15.0,            26.7,          2580000.0,          0    ,           8.64,           23.5,            3.07,          473  ,          0    ,          1920 
05:30:2046  15.0,            22.3,          359      ,          0    ,           10.6,           28.0,            6.83,           22.6,          0    ,          1920 
05:30:2146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:2246  15.0,            8.00,          960      ,          0    ,           12.4,           26.0,            9.00,           8.53,          0    ,          1920 
05:30:2346  15.0,            26.4,          1210000.0,          0    ,           9.59,           24.1,            4.00,          274  ,          0    ,          1920 
05:30:2446  15.0,            26.7,          2020000.0,          0    ,           9.17,           23.7,            3.53,          436  ,          0    ,          1920 
05:30:2546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:2646  15.0,            6.00,          968      ,          0    ,           12.9,           26.0,            9.00,           8.53,          0    ,          1920 
05:30:2746  15.0,            26.6,          1380000.0,          0    ,           9.18,           26.1,            3.47,          272  ,          0    ,          1920 
05:30:2846  15.0,            26.8,          1830000.0,          0    ,           8.82,           24.3,            3.23,          342  ,          0    ,          1920 
05:30:2946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:3046  15.0,            8.00,          960      ,          0    ,           13.2,           26.0,            9.00,           8.53,          0    ,          1920 
05:30:3146  15.0,            26.4,          1170000.0,          0    ,           9.45,           23.7,            3.93,          254  ,          0    ,          1920 
05:30:3246  15.0,            26.8,          2060000.0,          0    ,           8.67,           23.9,            3.18,          394  ,          0    ,          1920 
05:30:3346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:3446  15.0,            6.00,          968      ,          0    ,           13.9,           25.5,           10.00,           8.53,          0    ,          1920 
05:30:3546  15.0,            26.6,          1380000.0,          0    ,           8.50,           25.3,            3.40,          301  ,          0    ,          1920 
05:30:3646  15.0,            26.7,          1960000.0,          0    ,           8.01,           29.6,            2.92,          405  ,          0    ,          1920 
05:30:3746  15.0,            26.6,          1070000.0,          0    ,           10.5,           32.9,            6.24,          171  ,          0    ,          1920 
05:30:3846  15.0,            26.7,          2280000.0,          0    ,           8.80,           30.4,            3.52,          453  ,          0    ,          1920 
05:30:3946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:4046  15.0,            7.00,          800      ,          0    ,           20.8,           34.0,            13.0,           8.53,          0    ,          1920 
05:30:4146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:4246  15.0,            6.00,          968      ,          0    ,           20.6,           34.0,            15.0,           12.8,          0    ,          1920 
05:30:4346  15.0,            26.5,          1380000.0,          0    ,           14.7,           33.3,            9.26,          281  ,          0    ,          1920 
05:30:4446  15.0,            26.8,          2280000.0,          0    ,           14.3,           34.5,            9.04,          375  ,          0    ,          1920 
05:30:4546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:4646  15.0,            6.00,          968      ,          0    ,           21.2,           34.0,            15.0,           8.53,          0    ,          1920 
05:30:4746  15.0,            26.3,          1230000.0,          0    ,           16.1,           34.2,            11.0,          231  ,          0    ,          1920 
05:30:4846  15.0,            26.8,          2290000.0,          0    ,           14.4,           32.8,            9.08,          398  ,          0    ,          1920 
05:30:4946  15.0,             0.0,          56.0     ,          0    ,            0.0,            0.0,             0.0,            0.0,          0    ,          1920 
05:30:5046  15.0,            8.00,          960      ,          0    ,           21.1,           34.0,            15.0,           8.53,          0    ,          1920 
05:30:5146  15.0,            26.6,          940000.0 ,          0    ,           16.0,           33.4,            10.6,          176  ,          0    ,          1920 
05:30:5246  15.0,            26.7,          2710000.0,          0    ,           15.2,           33.7,            9.70,          437  ,          0    ,          1920 
05:30:5346  15.0,             0.0,          56.0     ,          0    ,           22.0,            0.0,            15.0,           4.26,          0    ,          1920 
05:30:5446  15.0,            8.00,          960      ,          0    ,           20.2,           34.0,            15.0,           8.53,          0    ,          1920 
05:30:5546  15.0,            26.5,          1450000.0,          0    ,           15.2,           33.2,            9.69,          278  ,          0    ,          1920 
05:30:5646  15.0,            26.8,          1570000.0,          0    ,           14.8,           32.4,            9.34,          233  ,          0    ,          1920 
05:30:5746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:30:5846  15.0,            6.00,          968      ,          0    ,           20.8,           34.0,            15.0,           8.53,          0    ,          1920 
05:30:5946  15.0,            26.5,          1300000.0,          0    ,           15.8,           34.7,            10.7,          241  ,          0    ,          1920 
05:31:0046  15.0,            26.9,          2500000.0,          0    ,           14.3,           33.7,            9.33,          430  ,          0    ,          1920 
05:31:0146  15.0,             0.0,          56.0     ,          0    ,           21.4,           34.0,            15.0,           4.26,          0    ,          1920 
05:31:0246  15.0,            8.00,          960      ,          0    ,           18.1,           36.0,            15.0,           8.53,          0    ,          1920 
05:31:0346  15.0,            26.5,          1400000.0,          0    ,           14.7,           32.6,            9.90,          259  ,          0    ,          1920 
05:31:0446  15.0,            26.8,          2290000.0,          0    ,           13.8,           33.6,            8.95,          356  ,          0    ,          1920 
05:31:0546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:0646  15.0,            5.33,          1.02     ,          0    ,           12.3,           28.5,            11.0,           8.66,          0    ,          1920 
05:31:0746  15.0,            26.7,          1590000.0,          0    ,           8.61,           26.7,            3.50,          323  ,          0    ,          1920 
05:31:0846  15.0,            26.8,          1889999.0,          0    ,           8.99,           24.8,            3.40,          340  ,          0    ,          1920 
05:31:0946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:1046  15.0,            8.00,          960      ,          0    ,           15.2,           28.0,            11.0,           8.53,          0    ,          1920 
05:31:1146  15.0,            26.5,          1160000.0,          0    ,           11.6,           33.4,            6.32,          205  ,          0    ,          1920 
05:31:1246  15.0,            26.8,          1639999.0,          0    ,           13.3,           34.4,            8.00,          278  ,          0    ,          1920 
05:31:1346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:1446  15.0,            6.00,          968      ,          0    ,           20.9,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:1546  14.4,            24.5,          1380000.0,          0    ,           15.6,           33.6,            10.5,          238  ,          0    ,          1920 
05:31:1646  15.0,            26.8,          2590000.0,          0    ,           15.4,           33.6,            9.94,          436  ,          0    ,          1920 
05:31:1746  15.0,             0.0,          56.0     ,          0    ,           20.9,           34.0,            15.0,           4.26,          0    ,          1920 
05:31:1846  15.0,            6.00,          968      ,          0    ,           21.7,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:1946  15.0,            26.5,          1510000.0,          0    ,           16.2,           32.7,            10.4,          256  ,          0    ,          1920 
05:31:2046  15.0,            26.9,          1980000.0,          0    ,           14.0,           32.2,            8.99,          342  ,          0    ,          1920 
05:31:2146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:2246  15.0,            8.00,          960      ,          0    ,           21.8,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:2346  15.0,            26.6,          1460000.0,          0    ,           16.5,           33.2,            10.7,          238  ,          0    ,          1920 
05:31:2446  15.0,            26.7,          1780000.0,          0    ,           14.6,           32.8,            9.50,          286  ,          0    ,          1920 
05:31:2546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:2646  15.0,            8.00,          960      ,          0    ,           21.4,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:2746  15.0,            26.4,          1340000.0,          0    ,           15.4,           33.3,            11.1,          217  ,          0    ,          1920 
05:31:2846  15.0,            26.8,          1739999.0,          0    ,           14.6,           33.1,            10.1,          270  ,          0    ,          1920 
05:31:2946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:3046  15.0,            6.00,          968      ,          0    ,           21.3,           34.0,            15.0,           12.8,          0    ,          1920 
05:31:3146  15.0,            25.9,          713000.0 ,          0    ,           17.0,           33.5,            11.9,          150  ,          0    ,          1920 
05:31:3246  15.0,            26.8,          2480000.0,          0    ,           14.8,           32.4,            9.60,          430  ,          0    ,          1920 
05:31:3346  15.0,            26.5,          1220000.0,          0    ,           15.1,           33.4,            9.98,          208  ,          0    ,          1920 
05:31:3446  15.0,            26.9,          2640000.0,          0    ,           14.2,           32.4,            9.46,          397  ,          0    ,          1920 
05:31:3546  15.0,            26.7,          344000.0 ,          0    ,           14.3,           32.7,            9.13,           68.1,          0    ,          1920 
05:31:3646  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:3746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:3846  15.0,            6.00,          968      ,          0    ,           20.8,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:3946  15.0,            26.7,          1470000.0,          0    ,           15.7,           34.2,            10.8,          240  ,          0    ,          1920 
05:31:4046  15.0,            26.7,          1100000.0,          0    ,           14.9,           33.1,            9.86,          181  ,          0    ,          1920 
05:31:4146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:4246  15.0,            8.00,          960      ,          0    ,           21.4,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:4346  15.0,            26.6,          1320000.0,          0    ,           15.4,           32.8,            10.7,          228  ,          0    ,          1920 
05:31:4446  15.0,            26.8,          1980000.0,          0    ,           14.8,           33.1,            9.77,          324  ,          0    ,          1920 
05:31:4546  15.0,            23.9,          181000.0 ,          0    ,           20.5,           33.8,            14.3,          125  ,          0    ,          1920 
05:31:4646  15.0,            25.5,          1050000.0,          0    ,           17.9,           33.6,            12.7,          234  ,          0    ,          1920 
05:31:4746  15.0,            26.0,          1750000.0,          0    ,           15.8,           32.8,            11.1,          321  ,          0    ,          1920 
05:31:4846  15.0,            26.2,          423000.0 ,          0    ,           14.9,           32.2,            10.1,           91.0,          0    ,          1920 
05:31:4946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:5046  15.0,            6.00,          968      ,          0    ,           21.2,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:5146  13.8,            22.1,          940000.0 ,          0    ,           15.3,           32.3,            10.6,          198  ,          0    ,          1920 
05:31:5246  15.0,            26.4,          2590000.0,          0    ,           13.9,           31.9,            8.93,          428  ,          0    ,          1920 
05:31:5346  15.0,            26.3,          719000.0 ,          0    ,           15.2,           33.5,            10.4,          141  ,          0    ,          1920 
05:31:5446  14.4,            24.8,          1939999.0,          0    ,           14.4,           32.2,            9.79,          384  ,          0    ,          1920 
05:31:5546  15.0,            26.6,          1400000.0,          0    ,           14.7,           32.3,            9.37,          260  ,          0    ,          1920 
05:31:5646  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:5746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:31:5846  15.0,            8.00,          960      ,          0    ,           21.0,           34.0,            15.0,           8.53,          0    ,          1920 
05:31:5946  15.0,            26.5,          1350000.0,          0    ,           15.6,           32.7,            9.74,          269  ,          0    ,          1920 
05:32:0046  15.0,            26.8,          2089999.0,          0    ,           14.3,           32.9,            9.18,          357  ,          0    ,          1920 
05:32:0146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:32:0246  15.0,            6.00,          968      ,          0    ,           21.0,           34.0,            15.0,           8.53,          0    ,          1920 
05:32:0346  13.2,            20.4,          1010000.0,          0    ,           16.6,           33.9,            11.8,          194  ,          0    ,          1920 
05:32:0446  14.4,            25.3,          2150000.0,          0    ,           15.1,           33.4,            9.61,          396  ,          0    ,          1920 
05:32:0546  15.0,             0.0,          0.0      ,          0    ,          21.5 ,          34.0 ,           15.0 ,          4.26 ,          0    ,          1920 
05:32:0646  15.0,            8.00,          960      ,          0    ,           21.3,           34.0,            15.0,           8.53,          0    ,          1920 
05:32:0746  13.2,            20.1,          1080000.0,          0    ,           16.0,           33.0,            10.3,          210  ,          0    ,          1920 
05:32:0846  15.0,            26.8,          1820000.0,          0    ,           15.3,           33.7,            9.73,          303  ,          0    ,          1920 
05:32:0946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:32:1046  15.0,            8.00,          960      ,          0    ,           21.5,           34.0,            15.0,           8.53,          0    ,          1920 
05:32:1146  15.0,            26.3,          1350000.0,          0    ,           16.1,           32.8,            11.3,          261  ,          0    ,          1920 
05:32:1246  15.0,            26.7,          2220000.0,          0    ,           15.1,           32.5,            9.64,          434  ,          0    ,          1920 
05:32:1346  15.0,            26.5,          1230000.0,          0    ,           15.7,           32.9,            10.5,          217  ,          0    ,          1920 
05:32:1446  15.0,            26.9,          2010000.0,          0    ,           15.1,           33.4,            9.45,          349  ,          0    ,          1920 
05:32:1546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:32:1646  15.0              0.0           0.0                 0                0.0             0.0              0.0             0.0            0               1920 
