@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,25.9,185000.0,0,2.98,32.0,0.0,75.2,40,768
15.0,19.2,48.2,0,1.11,34.0,0.0,12.1,79,640
10.7,14.5,219000.0,2.9,4.59,36.8,4.65,50.3,45,1024
5.43,7.54,473000.0,2.3,6.71,34.2,2.88,155,12,1024
13.9,22.1,374,0,3.10,34.7,1.22,28.6,49,768
15.0,20.9,623,0,2.27,36.1,1.31,36.7,67,640
10.7,13.4,135000.0,2.9,6.16,37.8,2.81,113,23,1024
7.91,10.1,667000.0,2.1,7.90,33.6,3.40,185,7.5,1024
15.0,23.6,554,0,3.16,33.6,1.87,26.5,49,768
15.0,25.7,983,0,2.53,34.2,0.0,35.2,55,640
6.32,6.14,128000.0,3.6,5.45,36.4,2.71,53.9,23,1024
5.71,7.08,340000.0,2.4,5.73,33.1,4.27,110,34,1024
15.0,24.4,663,0,3.45,33.8,1.48,39.9,44,768
15.0,13.5,47.6,0,2.28,37.0,0.0,19.4,62,768
10.1,7.28,180000.0,1.3,5.32,37.3,4.14,68.3,32,1024
5.63,5.29,352000.0,1.5,6.17,33.8,3.51,114,26,1024
15.0,23.1,114999.09,2.7,3.76,32.1,1.35,77.5,41,768
15.0,22.0,243,4.8,2.81,35.5,0.0,47.6,46,768
9.82,10.7,170000.0,5.1,4.51,37.3,2.11,84.1,31,1024
4.33,4.99,371000.0,3.0,6.69,33.8,2.17,127,14,1024
15.0,21.1,631,2.4,4.43,31.7,1.17,58.6,32,768
15.0,25.3,271000.0,8.8,3.41,35.6,0.0,129,36,768
10.8,10.1,958,5.6,6.30,37.8,2.30,85.9,24,1024
7.04,5.71,150000.0,26,6.82,33.3,3.58,82.3,16,1024
14.7,22.9,110000.0,1.8,2.01,32.9,1.06,52.6,58,768
15.0,25.9,901,0,2.46,34.0,0.0,66.8,58,768
9.63,13.1,241000.0,6.6,4.93,38.2,1.72,82.4,34,1024
7.56,10.1,565000.0,2.1,6.80,33.6,2.75,173,17,1024
15.0,22.3,404,0,4.08,30.7,3.00,16.8,42,768
15.0,13.5,36.1,0,0.0,34.0,0.0,9.70,85,768
11.5,16.4,403000.0,2.3,7.04,37.3,3.02,107,15,1024
4.54,6.81,424000.0,4.5,6.56,33.8,3.34,115,26,1024
14.9,23.8,144000.0,0,5.31,32.2,2.76,94.0,30,768
15.0,23.0,343,0,2.03,35.0,0.0,22.5,65,768
9.78,10.9,142000.0,2.0,3.63,37.0,1.73,77.2,33,1024
3.83,3.31,175000.0,2.4,6.28,32.0,3.78,77.2,29,1024
15.0,24.7,159000.0,2.4,2.32,32.2,0.0,63.9,44,768
15.0,26.3,665,55,1.53,37.0,0.0,38.6,73,768
8.50,9.31,200999.07,7.9,3.65,37.3,0.0,76.2,27,1024
4.70,6.04,400000.0,2.6,4.67,33.3,1.92,116,29,1024
15.0,21.9,669,8.1,3.62,32.9,1.74,37.1,51,768
15.0,25.0,225000.0,8.1,2.32,35.6,0.0,88.4,52,768
10.6,13.1,158000.0,35,5.88,37.5,2.89,64.4,34,1024
6.73,7.75,372000.0,3.4,6.02,34.1,3.08,91.0,26,1024
15.0,22.2,381,0,5.09,31.4,3.14,39.1,34,768
15.0,23.2,549,0,2.60,35.1,0.0,43.5,48,768
10.5,11.9,321000.0,2.5,6.27,38.1,2.58,143,16,1024
3.54,5.69,282000.0,2.3,6.84,34.5,3.17,139,13,1024
15.0,0.0,0.0,0,1.15,30.0,0.0,9.36,71,768
15.0,25.0,181000.0,16,2.49,35.3,0.0,123,53,768
10.7,12.2,448000.0,4.3,7.58,38.2,4.39,138,17,1024
3.40,2.08,100000.0,1.8,4.67,34.0,1.12,37.6,31,1024
15.0,21.0,238,0,3.24,31.2,2.85,20.3,54,768
15.0,26.1,198,33,1.40,34.0,0.0,26.6,73,768
9.05,14.8,385000.0,4.9,5.21,37.5,2.28,143,19,1024
6.00,5.45,338000.0,2.1,4.94,34.1,1.72,110,26,1024
14.4,21.5,687,0,3.50,33.8,2.10,24.6,33,768
15.0,22.9,245,0,1.81,34.2,0.0,23.6,63,768
12.7,20.5,386000.0,25,4.14,37.2,1.17,121,27,1024
4.71,5.50,386000.0,3.6,5.72,32.4,1.72,94.4,16,1024
14.8,22.1,454,0,5.18,32.2,2.61,50.7,39,640
15.0,24.0,543,0,3.61,34.0,1.14,28.5,34,768
8.88,10.4,351000.0,10,7.32,37.8,3.79,117,17,1024
1.96,3.72,140000.0,22,4.63,33.0,2.75,71.2,37,1024
14.3,24.0,796,13,1.66,32.0,0.0,27.6,61,640
15.0,26.0,101,0,1.74,34.0,0.0,13.7,58,768
10.5,12.6,513999.04,2.5,6.47,37.2,3.55,173,22,1024
3.26,4.67,197000.0,2.6,5.43,33.8,1.69,85.8,26,1024
15.0,23.5,783,0,2.95,33.0,1.34,50.8,51,640
15.0,13.0,95.1,0,1.38,36.7,0.0,26.4,68,768
8.26,11.4,451000.0,3.8,5.03,36.7,2.24,119,26,1024
2.22,3.81,148000.0,6.5,5.77,34.6,1.88,55.7,27,1024
15.0,21.2,596,0,3.76,33.9,1.05,55.1,36,640
15.0,24.0,725,5.6,2.48,34.4,0.0,41.0,49,320
8.57,6.40,134000.0,2.6,6.85,37.0,4.40,76.7,19,640
5.52,5.45,340000.0,1.1,5.63,34.6,2.51,80.3,29,1024
15.0,22.7,456,6.9,4.50,32.2,3.05,41.9,44,640
15.0,24.7,249000.0,1.6,3.18,36.0,0.0,83.3,49,320
8.75,15.2,330000.0,5.5,7.36,38.7,3.95,126,17,640
7.09,10.6,216000.0,7.9,6.74,33.0,4.00,174,23,1024
15.0,24.9,183000.0,4.5,4.15,31.8,1.69,71.7,39,640
15.0,23.9,551,0,4.11,36.0,2.23,27.9,51,320
7.50,10.8,341000.0,5.0,5.34,37.9,3.77,90.0,29,640
0.0,0.0,235,2.6,5.30,32.2,2.89,44.9,30,1024
15.0,24.1,168000.0,0,3.30,32.5,1.99,73.0,37,640
15.0,25.9,179,0,0.0,0.0,0.0,0.0,100,320
6.20,3.91,681,2.3,5.65,36.7,4.43,32.8,40,640
4.08,2.04,172000.0,8.0,5.97,32.5,2.86,81.6,20,1024
15.0,23.6,419,0,2.08,31.7,1.40,14.4,62,640
15.0,19.6,119,0,2.76,34.7,0.0,19.5,53,320
7.95,9.48,475000.0,2.5,6.24,35.9,2.63,156,19,640
2.67,3.24,127000.0,1.2,6.54,32.1,5.06,95.7,31,1024
15.0,22.5,284,0,1.49,31.2,0.0,21.0,73,480
14.7,21.5,806,10.0,3.35,36.1,1.75,36.1,55,320
5.46,9.35,329000.0,4.3,5.46,37.0,1.85,115,26,640
5.87,3.77,209000.0,2.6,3.65,31.2,1.81,67.3,40,1024
14.6,15.1,347,3.4,3.32,31.2,1.97,28.2,62,480
15.0,25.0,138000.0,4.2,2.93,36.9,1.32,57.4,53,320
9.43,12.5,566000.0,4.7,7.77,37.4,4.66,152,25,640
6.08,8.18,192000.0,1.6,6.12,33.0,5.27,61.5,34,1024
15.0,21.8,469,0,2.16,31.9,0.0,23.2,69,480
15.0,24.1,666,47,1.58,36.0,0.0,49.8,76,320
4.57,8.96,150000.0,4.5,5.35,37.6,3.73,55.2,44,640
7.20,8.21,471000.0,0,8.42,32.7,4.42,143,15,1024
15.0,24.6,821,6.7,4.47,32.0,2.28,48.0,46,480
15.0,25.4,747,61,3.33,36.6,1.14,55.7,46,320
2.84,5.08,338,13,7.76,36.7,7.35,21.0,59,768
6.92,6.09,298000.0,2.4,8.37,32.0,4.18,109,16,1024
15.0,25.1,106000.0,1.9,4.49,34.4,3.76,47.2,59,480
15.0,26.0,108000.0,1.9,3.65,34.0,0.0,43.8,31,320
6.50,12.7,109000.0,3.8,6.86,36.8,4.31,53.0,38,768
7.20,7.58,312000.0,0,9.43,32.9,5.71,118,14,1024
14.5,22.8,785,15,2.29,31.6,1.62,39.3,66,480
15.0,26.2,674,12,1.69,35.0,0.0,16.8,67,320
5.29,6.12,239000.0,3.7,5.76,37.0,3.74,97.0,35,768
4.88,5.00,231999.07,1.2,6.88,33.3,4.89,82.7,34,1024
15.0,25.7,115999.09,0,5.16,32.1,2.55,68.4,46,480
15.0,26.2,108000.0,3.4,3.54,34.0,1.72,24.9,46,320
7.28,6.09,1000,4.0,8.16,36.2,5.58,83.8,17,768
5.63,9.27,374000.0,2.7,8.33,32.0,5.11,118,18,1024
15.0,21.3,530,0,4.19,31.7,3.19,26.8,54,480
15.0,19.2,24.0,0,1.81,34.0,1.71,3.47,76,320
8.86,12.4,590000.0,1.9,6.76,37.0,2.78,156,24,768
5.22,8.76,246000.0,1.7,6.08,31.8,2.74,105,26,1024
15.0,23.9,788,15,2.64,32.9,1.48,57.8,69,320
15.0,25.7,891,41,1.90,37.0,0.0,71.0,68,320
6.12,5.41,689,13,5.70,37.5,3.96,63.3,46,768
5.63,7.47,373000.0,3.0,7.85,33.4,4.81,111,23,1024
14.4,15.4,450,2.9,2.90,33.0,1.64,32.8,64,320
15.0,23.1,121,30,1.07,34.3,1.85,9.26,79,320
8.00,7.22,202999.07,30,4.10,37.1,2.18,95.1,31,768
5.00,6.85,385000.0,3.9,6.44,32.3,4.14,145,32,1024
14.5,19.4,154,0,3.48,35.0,4.95,16.3,68,320
15.0,22.0,424,0,2.82,35.2,0.0,40.9,49,320
10.2,8.50,603,32,5.04,37.7,2.91,35.0,38,768
7.92,10.5,564000.0,1.7,9.09,32.8,5.83,172,14,1024
13.1,5.84,299,1.8,3.43,33.1,1.41,45.2,61,320
15.0,24.1,122000.0,0,3.36,35.5,1.31,86.2,42,320
13.2,21.8,320,22,2.74,35.0,2.05,23.1,50,768
5.96,7.74,405999.04,2.6,8.74,32.1,4.60,113,16,1024
15.0,22.8,540,0,3.81,31.6,3.17,34.8,61,320
15.0,25.4,211000.0,2.8,3.53,34.8,1.16,93.6,38,320
10.4,5.61,132000.0,2.9,7.61,39.0,5.02,86.9,26,768
6.67,7.37,143000.0,1.8,9.54,34.0,6.08,85.3,11,1024
14.8,22.3,579,0,4.19,34.4,2.79,30.7,54,320
15.0,24.9,681,0,3.79,35.2,0.0,48.6,26,320
11.2,8.34,866,4.0,6.33,36.2,4.18,69.2,35,768
5.40,3.83,238000.0,2.4,8.63,33.6,5.41,104,22,1024
14.1,16.5,190,6.7,4.17,31.2,3.03,17.4,69,320
15.0,24.7,406,12,1.95,35.0,0.0,39.2,57,320
11.4,14.1,663,53,3.45,38.8,4.62,15.4,62,768
6.00,5.68,327000.0,2.0,7.10,33.7,4.37,92.7,29,1024
14.4,24.0,298,0,3.59,35.5,2.63,19.5,53,320
15.0,24.2,112999.09,3.3,2.54,35.5,1.62,42.2,59,320
12.4,12.3,149000.0,10,4.79,38.4,3.08,59.6,36,768
5.87,4.98,259000.0,2.1,7.70,32.3,5.32,77.6,24,1024
15.0,24.5,134000.0,3.0,4.57,31.6,2.61,91.3,51,480
15.0,24.6,368,0,1.68,34.0,1.11,25.2,73,320
10.5,8.58,784,2.9,4.03,36.2,1.96,40.9,41,768
2.50,4.64,197000.0,11,7.50,34.3,4.91,88.9,20,1024
14.4,15.2,130,0,2.93,34.3,1.21,28.5,66,480
15.0,24.3,101000.0,1.8,1.93,34.7,0.0,67.5,67,320
12.1,13.0,136000.0,1.7,6.37,37.8,6.46,54.2,47,768
5.45,6.50,310000.0,7.1,8.11,34.8,3.84,83.1,20,1024
14.4,25.1,822,0,3.93,32.4,1.82,39.3,50,480
15.0,24.2,175000.0,1.2,3.56,35.1,1.63,90.4,43,320
12.8,17.8,110000.0,5.7,4.59,36.7,3.42,41.4,44,768
5.33,7.72,401000.0,2.8,8.57,31.5,4.46,129,12,1024
15.0,24.0,226,0,1.88,30.3,1.61,9.89,85,480
15.0,23.9,112999.09,7.1,3.71,35.5,1.57,46.1,38,320
10.4,17.8,105000.0,2.3,7.90,39.0,4.83,100,27,768
6.88,5.42,268000.0,2.0,9.95,32.7,6.29,156,10,1024
12.6,9.81,85.0,0,4.82,32.3,1.86,28.4,42,480
15.0,23.8,128000.0,0,5.14,35.6,0.0,57.8,20,320
13.9,13.1,464,9.4,6.89,38.6,3.68,41.3,34,768
6.68,6.90,274000.0,1.1,9.55,33.9,6.00,108,10,1024
13.8,13.6,605,1.9,3.53,31.3,2.50,38.2,57,480
15.0,25.3,176000.0,4.3,2.85,35.2,0.0,79.3,44,320
11.4,7.34,170000.0,3.1,6.69,38.4,5.80,84.7,34,768
5.12,4.79,164000.0,1.3,6.61,36.2,4.57,71.2,31,1024
14.4,22.9,553,0,3.98,36.6,2.31,32.3,63,480
15.0,20.4,60.4,0,0.0,34.0,0.0,4.77,85,320
11.7,10.4,963,3.9,4.97,37.7,2.86,34.1,38,768
6.88,6.00,432000.0,1.9,8.06,32.0,5.19,114,15,1024
15.0,22.5,497,0,4.21,30.8,3.43,31.2,50,480
15.0,24.4,599,0,1.45,34.2,0.0,21.2,71,320
12.1,8.03,965,2.1,2.59,38.0,1.89,40.9,56,768
5.72,6.23,403000.0,5.2,7.17,32.3,4.29,110,25,1024
14.8,24.7,815,2.5,5.32,31.8,3.41,32.5,45,480
15.0,25.3,174000.0,11,2.44,35.4,1.23,64.5,61,320
11.2,14.0,369000.0,4.9,5.47,36.3,2.39,139,20,768
5.62,11.0,320000.0,2.2,8.35,32.7,5.30,107,21,1024
14.7,24.4,866,6.8,3.48,32.1,1.33,55.8,56,480
15.0,22.6,112,10.0,1.33,34.0,2.17,2.74,89,320
12.0,18.5,368000.0,3.8,5.69,38.2,4.02,116,36,768
6.88,9.83,509999.04,8.3,6.94,33.3,3.96,132,28,1024
14.7,23.9,995,0,4.62,31.6,2.52,80.2,41,480
15.0,25.0,256000.0,4.1,3.68,36.5,0.0,106,38,320
12.3,17.0,922,7.1,6.43,38.4,4.31,44.1,29,768
6.00,9.96,380000.0,9.7,10.6,34.1,6.76,100,8.1,1024
14.4,19.0,165000.0,5.9,4.04,33.0,2.63,80.1,52,480
15.0,25.3,138000.0,12,2.43,35.2,0.0,56.4,51,320
12.1,13.6,220000.0,8.4,6.08,38.3,4.65,76.5,36,1024
5.71,5.98,185000.0,3.2,7.80,32.5,4.55,135,19,1024
13.6,0.0,56.0,0,3.40,34.0,0.0,1.02,67,480
15.0,24.2,176000.0,7.8,2.20,35.2,1.33,82.9,65,320
10.4,7.97,105000.0,3.7,5.50,38.6,3.42,57.5,39,1024
7.80,6.34,250000.0,7.4,8.07,33.0,4.77,91.8,20,1024
14.9,25.4,283000.0,0,5.32,32.8,2.94,82.3,35,480
15.0,24.5,402,38,2.23,35.5,1.29,23.5,60,320
11.4,16.0,929,2.7,5.93,35.5,4.35,22.7,42,1024
7.67,10.6,474000.0,1.9,8.39,33.7,4.99,129,20,1024
13.8,24.6,759,0,5.74,31.2,3.44,56.4,40,480
15.0,24.5,403,0,4.29,34.0,2.00,35.5,30,320
11.4,5.84,595,2.7,4.27,36.7,4.95,39.7,43,1024
3.60,5.56,202000.0,0,9.81,31.6,4.39,78.3,0,1024
15.0,23.0,783,7.1,3.94,30.7,3.00,36.9,58,480
15.0,22.1,616,5.4,1.67,35.7,2.12,23.6,73,320
10.1,10.0,249000.0,4.5,6.27,36.5,3.10,97.6,30,1024
6.60,8.86,341000.0,0,8.52,33.9,7.18,75.1,24,1024
15.0,24.3,110000.0,12,2.54,32.6,1.37,38.5,71,480
15.0,25.0,178000.0,7.1,2.40,36.2,0.0,56.3,51,320
6.54,8.03,310000.0,2.2,7.02,37.4,4.46,78.1,33,1024
4.80,4.18,155000.0,1.0,5.14,34.4,3.15,83.7,43,1024
14.9,21.7,589,5.9,4.69,32.8,2.18,51.3,46,480
15.0,22.2,305,0,4.17,35.4,0.0,49.3,36,320
3.04,3.08,155,0,4.27,37.4,2.23,32.1,48,1024
6.88,9.88,580000.0,0,8.41,32.6,4.50,126,15,1024
15.0,25.3,206999.07,0,3.10,32.4,1.13,69.9,57,480
15.0,25.7,955,0,2.28,34.0,0.0,32.0,58,320
3.28,0.0,11.2,0,2.94,36.0,4.12,17.3,50,1024
3.26,4.49,310000.0,12,9.15,31.8,3.73,116,4.8,1024
15.0,24.9,466,4.5,2.79,30.0,1.10,30.4,60,480
15.0,25.2,687,0,3.19,34.5,3.62,10.5,62,320
4.67,8.86,204000.0,1.4,5.26,37.3,2.06,86.9,14,1024
4.08,7.22,365000.0,1.1,7.35,31.9,6.21,125,30,1024
15.0,24.7,183000.0,24,2.69,34.9,1.65,74.3,66,480
15.0,23.8,716,2.4,2.05,35.2,0.0,71.5,61,320
7.73,6.25,225000.0,1.5,6.02,38.1,2.60,83.1,31,1024
4.86,4.05,181000.0,10,4.75,33.3,2.93,89.5,42,1024
15.0,24.8,204999.07,3.0,4.64,32.6,2.49,80.1,48,480
15.0,24.7,862,0,3.33,37.0,2.57,59.3,46,320
6.33,4.98,174000.0,3.8,6.15,36.8,4.32,44.8,42,1024
3.75,5.52,141000.0,7.5,5.75,33.2,3.87,56.8,47,1024
15.0,21.1,420,4.2,3.84,33.0,3.40,25.7,57,480
15.0,24.8,204999.07,1.9,3.30,37.0,1.29,62.5,38,320
4.88,6.17,206000.0,0,7.08,37.1,3.67,86.7,20,1024
3.26,7.18,200999.07,3.4,4.99,31.9,2.62,77.2,42,1024
15.0,24.3,650,0,3.92,31.8,1.48,72.3,54,480
15.0,25.2,126000.0,0,2.85,34.7,0.0,52.9,47,480
5.56,2.51,314,0,4.53,35.7,3.53,48.0,59,1024
7.58,9.89,621000.0,5.0,7.69,33.8,3.98,159,22,1024
15.0,24.5,973,4.2,3.12,30.2,2.01,45.1,61,320
15.0,24.7,732,4.7,1.59,38.0,0.0,7.24,75,480
5.91,4.53,145000.0,2.3,4.81,36.0,2.58,115,40,1024
3.60,8.48,245000.0,0,8.23,31.9,5.03,82.1,14,1024
15.0,25.0,12.2,0,2.15,31.0,1.33,9.42,67,320
14.8,23.6,119,12,4.02,34.0,0.0,36.8,33,480
5.83,6.39,227000.0,1.2,4.45,37.4,2.48,70.1,38,1024
4.54,5.39,296000.0,0,6.23,32.9,4.07,110,34,1024
15.0,21.6,375,4.5,3.48,30.3,1.79,29.1,61,320
15.0,24.8,109000.0,3.8,3.30,35.9,0.0,46.7,41,480
4.00,3.63,759,0,6.47,38.0,4.67,38.1,36,1024
5.08,7.72,355000.0,1.0,8.34,33.9,4.82,93.1,13,1024
14.4,24.2,502,3.1,4.54,33.5,3.29,36.2,56,320
15.0,24.3,102000.0,4.5,3.98,36.0,1.44,73.7,39,320
4.44,5.69,109000.0,17,5.82,37.5,2.83,45.4,22,1024
6.43,5.79,210000.0,3.3,5.62,32.6,3.39,116,36,1024
14.4,13.3,722,1.5,4.06,32.6,1.81,34.3,55,320
15.0,24.9,148000.0,0,3.95,36.0,1.35,75.0,34,320
5.08,4.49,430,0,10.3,38.7,8.35,41.1,27,1024
6.00,6.30,222000.0,1.2,9.84,33.2,6.15,96.8,11,1024
15.0,19.8,147,29,1.88,30.0,1.22,17.1,82,320
15.0,25.5,180000.0,5.6,2.74,34.5,0.0,45.6,51,320
5.80,6.24,224000.0,1.4,8.12,36.4,5.81,65.6,29,1024
3.26,8.10,295000.0,0,5.63,35.7,5.20,103,45,1024
15.0,22.5,120000.0,0,5.36,31.4,3.71,64.6,35,320
15.0,24.4,177000.0,35,2.66,35.9,0.0,80.6,54,320
5.71,6.79,240000.0,2.1,10.1,37.1,5.19,72.9,8.1,1024
4.29,2.26,187,1.4,6.32,34.0,3.50,86.8,41,1024
14.5,22.7,257,5.3,3.68,30.0,2.46,11.9,62,320
15.0,24.7,145000.0,4.3,3.90,35.6,0.0,42.5,48,320
7.92,9.80,290000.0,0,7.50,37.6,4.26,106,25,1024
4.52,3.05,714,25,5.29,31.2,3.74,35.9,44,1024
15.0,24.8,978,8.8,2.72,31.4,0.0,70.7,64,320
15.0,22.8,385,0,2.44,34.8,1.96,28.8,48,320
7.13,7.63,224000.0,3.8,5.24,37.8,3.74,62.2,41,1024
4.46,7.92,313000.0,0,7.26,34.2,3.66,94.2,22,1024
14.2,19.6,937,3.5,3.23,31.2,2.62,36.1,64,320
15.0,25.3,176000.0,6.7,2.90,34.9,1.20,55.0,53,320
7.28,11.9,148000.0,5.6,4.97,37.2,3.55,70.7,36,1024
4.91,4.84,254999.07,2.1,7.07,33.9,3.54,105,25,1024
15.0,25.1,111000.0,0,1.93,35.8,1.53,35.5,73,320
15.0,22.6,142,0,2.94,34.0,0.0,13.9,52,320
7.40,4.56,143000.0,2.3,6.43,37.4,3.90,41.7,34,1024
5.87,3.85,121000.0,4.4,6.54,33.7,4.97,108,35,1024
14.2,10.3,380,0,2.77,33.5,4.02,17.7,71,320
15.0,25.1,150000.0,5.3,2.85,36.4,0.0,63.0,46,320
6.62,5.35,167000.0,2.1,7.33,37.5,5.33,72.9,36,1024
6.00,5.12,144000.0,1.8,6.49,33.8,5.35,61.7,35,1024
14.4,17.7,108,0,2.43,32.2,1.72,24.4,69,320
15.0,24.9,880,4.2,2.16,34.1,0.0,42.4,58,320
8.08,5.26,112000.0,2.8,4.54,37.4,3.56,44.2,56,1024
7.20,6.44,334000.0,1.4,9.15,33.0,4.51,86.7,15,1024
14.7,20.9,490,0,6.61,34.5,4.32,47.0,37,320
15.0,25.0,119000.0,0,2.52,34.2,0.0,55.7,55,320
6.76,3.80,927,0,8.33,38.5,5.82,55.6,32,1024
7.40,7.56,238000.0,3.8,5.79,32.0,4.81,80.9,42,1024
15.0,24.2,138000.0,1.4,3.96,31.8,2.22,64.8,48,320
15.0,25.2,539000.0,10,3.18,36.2,1.30,173,42,320
7.57,9.47,148000.0,6.4,7.74,38.1,4.22,88.3,19,1024
5.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,24.3,151000.0,4.6,4.86,30.6,3.18,82.2,42,320
15.0,26.0,619000.0,10.0,2.83,35.3,0.0,183,41,320
9.65,12.4,258000.0,3.4,6.94,37.0,4.48,60.9,38,640
4.80,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.9,23.5,160000.0,5.6,5.10,33.6,3.43,84.1,46,640
15.0,25.8,668000.0,12,2.98,35.5,0.0,202,38,320
7.58,5.19,105000.0,3.1,7.50,38.1,4.67,59.1,25,640
5.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.7,22.5,131000.0,2.6,5.36,33.8,3.35,74.1,36,640
15.0,26.3,881000.0,8.5,3.26,34.5,0.0,204,26,320
10.00,9.39,157000.0,3.0,6.19,37.8,3.95,88.6,36,640
6.68,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.4,17.3,180000.0,2.6,5.29,32.2,5.80,99.5,39,640
15.0,24.9,109000.0,7.8,3.16,36.9,0.0,66.9,30,320
8.76,6.10,177000.0,1.5,9.97,36.4,8.00,81.4,14,640
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,24.0,110000.0,4.5,4.18,31.1,2.52,52.6,41,640
14.6,23.8,337000.0,11,2.34,35.7,0.0,97.3,43,320
8.92,6.10,106000.0,0,8.05,38.3,4.03,77.5,25,640
4.44,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.4,24.4,543000.0,1.6,7.50,31.3,3.58,192,11,640
15.0,25.2,106000.0,6.5,3.18,37.5,0.0,40.5,32,320
11.8,12.7,236,0,6.75,37.5,5.48,26.8,45,640
1.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.3,24.3,179000.0,0,5.04,30.6,1.97,78.3,27,640
15.0,26.2,513000.0,7.8,3.21,35.7,0.0,151,29,320
9.96,10.8,287000.0,2.0,9.12,37.4,5.06,124,16,640
4.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.0,18.8,712000.0,1.2,7.29,31.8,2.70,208,11,640
15.0,26.4,269000.0,8.5,3.41,36.0,0.0,90.2,29,320
11.7,18.2,365,12,4.19,37.0,7.68,38.6,66,640
4.20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,24.9,314000.0,2.7,5.40,32.2,3.85,104,41,640
15.0,25.7,231999.07,4.4,2.12,36.7,0.0,56.5,51,480
11.0,11.3,346000.0,2.8,7.61,36.2,5.58,95.2,23,768
1.20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.6,500000.0,0,6.80,30.7,2.73,151,16,640
15.0,25.6,122000.0,13,2.88,36.6,0.0,66.8,42,480
9.46,13.4,250000.0,5.2,6.64,36.8,6.30,113,38,768
2.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.5,137000.0,11,2.87,30.2,1.96,50.5,60,640
14.6,21.3,229999.07,2.8,3.11,36.7,0.0,49.6,26,480
8.48,10.7,521000.0,1.4,10.2,36.7,7.09,129,11,768
2.48,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,24.5,199000.0,2.9,6.36,31.2,2.75,125,21,640
15.0,25.8,376000.0,7.1,3.70,35.6,0.0,124,21,480
11.5,18.0,196000.0,3.2,9.00,37.7,7.29,71.1,27,768
3.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,23.7,149000.0,2.3,7.89,33.6,5.88,84.8,28,640
15.0,25.6,356000.0,5.9,3.28,36.2,0.0,111,33,480
8.00,8.55,331000.0,2.5,7.70,37.0,6.22,115,29,640
4.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.1,691000.0,1.5,6.49,31.1,3.24,295,24,640
15.0,25.8,884,0,1.73,38.0,0.0,22.0,61,480
12.2,13.8,269000.0,5.7,6.51,37.8,5.89,77.2,37,640
1.80,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,25.7,388000.0,25,5.60,31.5,3.10,132,33,640
15.0,24.2,450,0,0.0,34.5,0.0,20.6,77,480
11.5,15.8,561000.0,4.5,6.11,35.7,3.56,162,30,640
1.20,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.8,25.7,781000.0,1.8,6.26,30.6,1.69,203,10.0,640
15.0,24.9,115999.09,1.5,3.92,34.8,0.0,69.2,17,480
12.0,5.12,69.8,0,6.53,38.0,5.76,22.0,41,640
2.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
12.8,19.4,248000.0,27,2.16,32.2,0.0,75.7,42,640
14.8,25.3,569000.0,4.2,2.55,36.2,0.0,130,41,640
13.8,23.7,360000.0,7.2,4.71,37.0,3.45,99.2,50,768
4.08,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.9,19.9,350000.0,8.3,3.00,33.0,0.0,115,34,320
15.0,25.4,454000.0,5.7,3.29,34.8,0.0,171,25,640
13.6,19.7,289000.0,6.1,6.98,38.0,5.47,101,38,768
4.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.5,25.5,432000.0,21,3.49,32.7,0.0,125,21,320
14.2,22.8,459999.04,15,2.61,36.8,0.0,126,42,640
12.8,13.0,3.68,0,8.67,38.5,10.7,7.78,36,768
7.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,25.3,637000.0,0,4.67,34.3,0.0,412,2.9,640
9.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
10.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
10.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
