@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL
@ATTRIBUTE bsr REAL
@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,24.4,111000.0,6.9,2.19,36.4,0.0,32.4,34,0.0,320
10.7,15.2,710000.0,1.3,9.80,35.9,4.15,222,1.9,0.0,1280
9.64,20.6,475000.0,0,6.77,34.2,1.62,118,1.0,0.0,1280
15.0,26.8,25.2,97,1.08,0.0,0.0,3.21,94,0.0,1024
15.0,0.0,0.0,0,0.0,0.0,3.67,0.0,100,0.0,320
11.2,18.6,688000.0,1.1,8.41,36.1,2.90,185,0,0.0,1280
13.4,23.1,1490000.0,0,6.78,34.4,2.08,363,0,0.0,1280
15.0,24.7,122000.0,1.6,1.84,28.4,0.0,51.3,51,0.0,1024
15.0,23.2,167,18,1.32,35.3,0.0,28.3,51,0.0,320
8.96,5.18,216000.0,0,10.8,36.8,5.67,171,2.2,0.0,1280
10.8,15.4,561000.0,0,7.50,33.6,2.65,234,4.3,0.0,1280
15.0,24.9,119,31,1.74,40.0,0.0,24.7,77,2.41,1024
15.0,23.5,123000.0,8.0,1.56,35.6,0.0,56.4,43,0.0,320
12.3,15.4,516000.0,0,9.59,38.6,4.59,161,11,0.0,1280
13.4,21.5,1070000.0,1.3,7.79,33.6,2.73,247,0,0.0,640
15.0,25.2,112999.09,12,1.85,32.5,0.0,117,58,0.0,1024
15.0,25.6,165000.0,5.8,0.0,36.2,0.0,31.5,61,0.0,320
12.2,21.2,611000.0,1.4,7.49,37.7,3.62,176,12,0.0,1280
13.9,24.6,1470000.0,0,7.12,34.3,2.16,330,2.8,715,640
15.0,25.5,133000.0,4.5,1.84,31.8,0.0,78.4,32,9.00,1024
15.0,23.5,213,0,1.10,38.3,0.0,18.3,68,0.0,320
12.7,21.1,927999.0,0,8.35,36.6,3.25,270,3.7,0.0,1280
13.4,24.1,1360000.0,1.4,7.27,34.1,2.26,321,1.4,0.0,640
15.0,25.4,188000.0,4.9,1.80,32.6,0.0,52.6,48,0.0,1024
15.0,22.7,257,0,0.0,35.0,0.0,8.04,47,0.0,320
13.4,21.7,916000.0,0,8.32,35.2,3.27,255,1.9,0.0,1280
14.0,24.6,1460000.0,0,6.98,33.7,2.00,356,0,0.0,640
15.0,25.8,363000.0,0,2.96,31.8,0.0,99.3,2.5,0.0,1024
15.0,26.4,408,0,1.82,0.0,4.67,0.0,100,0.0,320
13.4,22.1,1070000.0,1.9,7.57,35.5,2.29,267,2.4,728,1280
6.54,10.7,581000.0,6.6,6.16,32.3,1.19,150,0,0.0,640
15.0,26.9,892000.0,0,2.38,31.8,0.0,224,3.4,0.0,1024
15.0,0.0,56.0,0,0.0,35.0,0.0,13.8,74,0.0,320
13.9,25.7,305000.0,3.7,7.19,37.3,2.86,98.1,9.5,0.0,1280
9.20,13.0,857000.0,2.6,6.74,32.5,1.62,230,0,0.0,640
15.0,26.2,157000.0,3.4,1.61,34.7,0.0,50.2,35,0.0,1024
15.0,6.50,12.3,33,0.0,35.0,0.0,27.1,45,0.0,320
15.0,25.9,1160000.0,0,6.07,35.8,1.38,338,1.3,0.0,1280
11.9,21.4,1370000.0,3.1,7.32,32.4,2.35,361,0,91.0,640
15.0,25.1,217000.0,2.4,1.73,31.9,0.0,93.8,36,0.0,1024
15.0,24.4,955,9.4,1.04,35.3,0.0,21.6,48,0.0,320
14.5,25.0,1430000.0,0,6.52,36.7,2.15,318,4.2,0.0,1280
8.76,12.5,523000.0,6.6,7.50,32.7,2.52,154,0,0.0,640
15.0,27.0,957000.0,0,3.03,29.8,0.0,272,1.1,0.0,1024
15.0,26.1,818,5.4,1.85,34.0,0.0,32.8,35,0.0,320
15.0,24.2,153000.0,1.4,6.81,34.5,2.33,86.7,5.6,0.0,1280
1.08,1.15,177000.0,9.1,6.33,33.2,1.67,65.5,4.2,0.0,1024
15.0,26.6,763000.0,0,2.90,28.5,0.0,273,4.1,501,1024
15.0,26.0,71.1,0,0.0,0.0,0.0,0.0,100,0.0,320
13.3,17.0,454000.0,3.3,7.16,36.9,2.22,149,5.2,0.0,1280
1.68,2.00,149000.0,8.9,6.06,32.8,1.26,52.3,0,0.0,1024
15.0,26.9,944000.0,0,2.93,29.3,0.0,288,0,512,1024
15.0,26.2,313,30,1.51,34.0,0.0,22.4,40,0.0,320
14.4,25.0,946000.0,1.5,6.99,37.0,1.83,248,4.2,615,1280
2.24,1.75,122000.0,17,5.95,33.6,1.21,55.9,0,0.0,1024
15.0,27.0,890000.0,0,3.59,27.5,0.0,221,0,0.0,1024
15.0,23.4,166,20,1.21,34.0,0.0,26.1,68,0.0,320
15.0,26.7,1120000.0,1.5,7.24,35.5,2.32,257,3.0,0.0,1280
2.76,2.97,176000.0,4.2,6.47,34.0,1.64,58.4,0,0.0,1024
15.0,27.0,819000.0,0,3.08,28.1,0.0,242,0,0.0,1024
15.0,25.1,436,0,1.51,34.0,0.0,6.02,62,0.0,320
14.5,25.7,1250000.0,0,7.74,35.7,2.46,298,0,0.0,1280
2.32,1.64,102000.0,3.7,6.32,33.4,1.33,39.2,6.1,0.0,1280
15.0,26.9,946000.0,0,3.11,30.1,0.0,253,0,0.0,1024
15.0,25.9,681,8.6,0.0,0.0,0.0,0.0,100,0.0,320
15.0,26.3,683000.0,4.3,6.83,36.8,1.93,161,5.4,0.0,1024
5.24,5.92,310000.0,6.9,6.08,33.2,1.02,119,2.0,512,1280
15.0,26.9,1110000.0,0,2.97,28.6,0.0,286,0,1.84,1024
15.0,0.0,0.0,0,1.39,34.0,0.0,22.0,57,0.0,320
14.5,25.4,1190000.0,1.4,7.49,35.3,2.11,276,0,0.0,1024
4.36,2.57,605,19,6.28,34.3,1.17,33.4,0,0.0,1280
15.0,26.8,828999.0,0,3.74,27.9,0.0,252,0,0.0,1024
15.0,25.8,190,10.0,1.11,34.0,2.00,2.51,89,0.0,320
15.0,26.9,1350000.0,1.9,7.69,37.1,2.62,294,1.6,0.0,1024
1.96,1.56,558,12,5.72,33.3,0.0,49.1,0,0.0,1280
15.0,26.8,827000.0,0,3.25,29.1,0.0,261,4.9,0.0,1024
15.0,21.2,94.4,0,0.0,34.0,0.0,7.55,56,0.0,320
15.0,26.7,607000.0,1.5,7.28,35.9,2.03,142,2.1,0.0,1024
3.08,1.47,145000.0,1.9,6.47,32.1,1.48,76.6,0,0.0,1280
15.0,26.8,790000.0,0,3.38,28.4,0.0,268,3.8,157,1024
15.0,26.1,498,4.3,0.0,34.0,0.0,10.8,57,0.0,320
14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
1.24,0.0,130000.0,0,6.50,34.0,1.38,53.2,2.2,0.0,1280
15.0,27.0,795000.0,0,3.45,28.3,0.0,232,2.6,0.0,1024
15.0,24.6,326,17,0.0,34.0,0.0,12.4,67,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
0.0,0.0,111000.0,0,6.43,33.6,1.98,63.5,0,0.0,1280
15.0,27.0,861000.0,0,3.29,28.4,0.0,247,3.6,0.0,1024
15.0,0.0,0.0,0,0.0,34.0,0.0,13.7,72,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
1.12,0.0,153000.0,0,6.77,34.5,1.64,78.0,0,0.0,1280
15.0,26.8,795000.0,0,3.38,28.0,0.0,226,0,0.0,1024
15.0,21.3,190,9.1,0.0,34.0,0.0,2.26,86,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
1.16,0.0,144000.0,1.6,7.28,34.2,2.46,74.8,0,0.0,1280
15.0,27.0,793000.0,0,2.80,28.5,0.0,230,5.4,0.0,1024
15.0,25.2,617,0,1.34,34.2,0.0,26.8,56,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
0.0,0.0,985,0,6.36,33.1,1.31,54.4,0,0.0,1280
15.0,27.0,799000.0,0,2.88,28.3,0.0,247,0,0.0,1024
15.0,26.0,102000.0,6.4,1.08,34.0,0.0,22.4,40,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
0.0,0.0,107000.0,0,6.83,33.2,1.82,62.9,0,0.0,1280
15.0,26.7,1200000.0,0,3.32,28.1,0.0,294,1.4,0.0,1024
15.0,24.6,614,5.4,1.81,37.0,0.0,30.1,38,1.31,320
13.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
1.92,2.29,152000.0,0,6.92,33.4,2.23,72.9,0,0.0,1280
15.0,26.9,1019999.0,0,3.05,28.5,0.0,282,1.1,0.0,1024
15.0,25.4,694,3.2,1.06,34.0,0.0,32.5,47,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
1.52,0.0,130000.0,0,6.53,33.4,1.39,109,0,0.0,1280
15.0,27.0,797000.0,0,2.91,28.4,0.0,300,1.1,0.0,1024
15.0,25.8,954,6.5,0.0,34.0,0.0,1.26,92,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
0.0,0.0,107000.0,0,6.31,32.9,1.17,53.9,0,0.0,1280
15.0,26.4,676000.0,0,2.91,29.6,0.0,192,10.0,1.04,1024
15.0,25.7,109000.0,0,2.11,34.0,0.0,62.2,32,0.0,320
13.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
3.00,1.72,187000.0,1.7,7.03,32.7,2.21,72.6,0,0.0,1280
15.0,27.0,793000.0,0,2.84,29.1,0.0,244,3.3,0.0,1024
15.0,20.0,166,0,0.0,34.0,0.0,5.42,71,0.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
0.0,0.0,112000.0,0,6.42,32.9,1.44,55.8,0,0.0,1280
15.0,26.8,836999.0,0,2.97,28.5,0.0,223,2.6,0.0,1024
15.0,26.1,148000.0,8.3,1.46,34.0,0.0,21.0,48,0.0,320
14.0,24.6,223000.0,1.7,6.55,36.2,2.43,171,9.6,0.0,1024
1.20,0.0,134000.0,0,6.90,33.9,1.58,58.8,2.2,0.0,1280
15.0,26.8,927999.0,0,3.05,28.5,0.0,266,7.4,0.0,1024
15.0,26.3,118000.0,12,1.09,34.0,0.0,45.7,56,0.0,320
14.4,25.1,696000.0,0,8.09,37.6,3.37,236,4.2,0.0,1024
3.16,4.08,214000.0,15,7.14,34.5,2.33,74.2,0,0.0,1280
15.0,24.9,265000.0,2.8,3.62,30.8,0.0,139,7.6,0.0,1024
15.0,22.0,2.77,0,0.0,0.0,1.67,0.0,100,0.0,320
11.7,15.7,309000.0,0,10.2,37.4,5.42,120,1.4,0.0,1024
4.20,3.14,167000.0,0,8.11,34.1,2.73,134,0,0.0,1280
15.0,26.8,855000.0,0,3.09,29.3,0.0,251,0,0.0,1024
15.0,25.0,12.2,0,1.09,0.0,0.0,0.0,100,0.0,320
14.4,23.7,628000.0,0,7.40,35.7,2.49,365,1.9,0.0,1024
2.40,2.93,200000.0,4.4,6.06,34.1,1.03,94.7,0,0.0,1280
15.0,27.0,795000.0,0,3.10,29.4,0.0,192,2.1,0.0,1024
15.0,22.3,250,0,1.57,34.0,0.0,21.5,46,0.0,320
15.0,24.9,417000.0,5.8,7.07,37.6,2.87,164,6.2,0.0,1024
1.20,2.22,195000.0,0,6.27,34.7,1.17,85.0,1.4,0.0,1280
14.4,24.7,914000.0,0,2.92,29.3,0.0,249,1.3,298,1024
15.0,25.0,984,8.0,1.38,34.3,0.0,40.7,39,0.0,320
15.0,25.6,364000.0,4.0,6.50,36.2,2.16,150,12,0.0,1024
1.20,1.78,184000.0,8.9,5.74,33.1,0.0,72.0,3.3,0.0,1280
15.0,26.8,875000.0,0,3.40,29.4,0.0,219,1.3,0.0,1024
15.0,24.4,110000.0,1.9,1.37,34.0,0.0,43.9,31,0.0,320
14.5,23.7,484000.0,3.1,6.81,34.6,2.31,127,8.8,0.0,1920
3.00,5.14,327000.0,5.7,5.84,32.0,0.0,111,2.2,0.0,1280
15.0,27.0,898000.0,0,3.42,28.4,0.0,250,0,1.11,1024
15.0,25.5,108000.0,4.0,1.48,34.0,0.0,23.7,30,0.0,320
15.0,26.2,587000.0,1.9,6.97,36.0,1.99,215,2.6,0.0,1920
1.20,1.39,123000.0,6.1,6.21,35.1,1.21,61.0,0,0.0,1280
15.0,27.0,1019999.0,0,2.84,28.4,0.0,256,1.6,0.0,1024
15.0,23.5,331,15,0.0,34.0,0.0,22.4,61,0.0,320
15.0,26.2,896000.0,3.0,7.16,36.8,2.62,258,6.2,0.0,1920
2.40,2.98,173000.0,19,5.99,32.9,1.14,45.6,0,32.0,1280
15.0,26.8,835000.0,0,3.57,27.9,0.0,213,1.8,0.0,1024
15.0,26.0,628,0,2.22,34.0,2.00,11.1,50,0.0,320
15.0,25.7,473000.0,2.0,7.36,35.0,1.75,186,0,0.0,1920
3.00,4.11,307000.0,4.0,6.18,33.3,1.11,104,1.2,0.0,1280
15.0,26.6,652000.0,0,2.96,29.1,0.0,186,5.3,0.0,1024
15.0,0.0,0.0,0,1.73,0.0,0.0,12.0,59,0.0,320
13.4,19.6,546000.0,7.1,6.96,36.0,2.01,176,6.7,0.0,1920
2.40,4.60,317000.0,2.8,5.92,33.1,1.26,94.0,1.4,0.0,1280
15.0,26.0,509999.04,1.3,3.23,31.4,0.0,118,11,0.0,1024
15.0,20.8,155,0,0.0,34.0,0.0,16.3,65,0.0,320
13.4,21.3,663000.0,5.4,7.81,36.1,2.98,186,3.2,0.0,1920
7.20,11.4,573000.0,2.3,6.43,32.4,1.00,171,0,0.0,1280
15.0,26.4,601000.0,0,3.15,30.4,0.0,152,1.1,0.0,1024
15.0,24.7,594,0,2.17,40.0,2.44,2.98,72,0.0,320
15.0,26.4,1110000.0,1.1,7.27,35.1,2.15,314,1.5,0.0,1920
5.40,11.0,549000.0,4.5,6.17,33.8,1.08,155,1.7,146,1280
15.0,25.3,505000.0,0,3.08,29.4,0.0,219,4.9,0.0,1024
15.0,22.8,142,12,1.59,37.0,1.12,22.8,62,0.0,320
15.0,25.5,559000.0,1.6,6.89,35.3,2.19,163,4.6,0.0,1280
5.40,8.68,635000.0,9.0,6.42,34.1,1.46,177,1.4,228,1280
14.5,22.2,180000.0,0,3.31,29.6,0.0,98.9,8.9,0.0,1024
15.0,23.1,221,0,0.0,37.0,0.0,11.9,56,0.0,320
12.2,19.3,1090000.0,1.3,7.55,36.8,2.82,269,6.5,0.0,1280
4.80,8.05,376000.0,12,6.30,33.0,1.07,128,2.1,0.0,1280
15.0,26.1,357000.0,18,3.50,32.0,0.0,110,12,0.0,1024
15.0,25.8,109000.0,7.6,1.23,34.0,0.0,17.9,52,0.0,320
12.8,16.8,271000.0,0,8.53,36.3,3.57,110,1.6,0.0,1280
5.40,7.81,515000.0,1.4,7.47,32.1,2.38,204,0,0.0,1280
15.0,25.6,333000.0,0,3.56,29.5,0.0,117,6.1,0.0,1024
15.0,26.9,88.3,71,1.58,34.0,1.06,17.4,59,0.0,320
14.4,25.1,1230000.0,0,7.50,36.8,2.34,271,1.6,0.0,1280
6.60,11.1,508000.0,2.3,6.11,32.3,1.30,142,2.4,493,768
15.0,25.1,200999.07,1.8,4.03,32.8,0.0,90.7,6.3,0.0,1024
15.0,24.0,732,4.0,1.53,34.0,0.0,35.5,30,0.0,320
15.0,26.2,746000.0,1.3,6.67,35.4,1.65,224,6.5,0.0,1024
10.2,18.4,1260000.0,9.5,6.51,33.2,1.15,331,1.6,0.0,768
15.0,25.1,204999.07,1.1,2.93,28.9,0.0,81.2,11,0.0,1024
15.0,24.7,182000.0,7.1,1.29,35.2,0.0,49.4,45,0.0,320
10.8,16.7,849000.0,2.3,7.21,35.9,1.88,230,5.2,0.0,1024
4.80,11.2,424000.0,4.9,6.17,32.5,1.23,140,1.8,0.0,768
15.0,26.3,668000.0,0,3.36,29.3,0.0,177,2.9,0.0,1024
15.0,25.7,331,6.7,1.34,34.0,0.0,15.4,50,0.0,320
14.5,24.5,866000.0,2.4,7.27,35.2,2.11,227,1.3,0.0,1024
6.00,10.5,505000.0,4.1,5.98,33.5,1.09,137,1.8,0.0,768
15.0,25.7,244000.0,4.8,3.32,33.5,0.0,179,9.4,0.0,1024
15.0,24.4,133000.0,0,1.71,34.0,0.0,53.9,21,0.0,320
13.4,23.8,664000.0,3.5,6.84,36.4,2.32,153,8.0,336,1024
9.60,16.6,1040000.0,1.9,5.89,33.7,0.0,273,3.2,432,768
15.0,24.9,293000.0,5.7,3.20,29.1,0.0,106,9.1,0.0,1024
15.0,25.4,212000.0,0,2.36,34.5,0.0,51.9,32,0.0,320
9.72,18.5,532000.0,2.8,7.08,36.1,2.53,133,9.6,0.0,1024
7.80,12.7,555000.0,10,6.62,32.0,1.99,159,6.8,302,768
15.0,24.5,209000.0,5.7,2.91,30.0,0.0,69.2,20,0.0,1024
15.0,25.5,202999.07,14,2.08,35.2,0.0,70.2,28,0.0,320
9.04,14.8,458000.0,3.3,6.69,36.3,2.08,134,11,0.0,1024
9.60,15.3,772000.0,2.4,5.73,32.2,1.27,237,6.0,0.0,768
15.0,25.8,459999.04,0,2.71,29.5,0.0,137,7.7,0.0,1024
15.0,26.1,155000.0,16,1.69,34.0,0.0,79.7,37,0.0,320
13.4,22.7,982000.0,4.1,6.72,35.2,2.23,237,9.0,781,1024
5.00,8.05,377000.0,6.3,5.31,33.7,0.0,106,3.7,0.0,768
15.0,26.0,343000.0,5.0,2.77,30.4,0.0,109,18,0.0,1024
15.0,25.3,202000.0,6.9,1.76,35.7,0.0,70.0,45,0.0,320
13.4,19.0,536000.0,4.0,6.89,36.6,1.88,170,1.6,0.0,1024
7.50,14.4,765000.0,1.9,5.65,34.8,1.36,211,8.2,0.0,640
15.0,25.5,323000.0,0,3.77,29.6,0.0,124,10,0.0,1024
15.0,23.5,876,0,2.05,34.0,0.0,33.6,14,0.0,320
10.8,14.5,509999.04,6.4,9.25,36.5,4.63,155,5.8,0.0,1024
5.40,13.0,478000.0,5.4,7.30,33.5,2.01,162,2.6,0.0,640
15.0,26.1,726000.0,3.1,2.88,28.9,0.0,193,7.4,20.0,1024
15.0,26.0,114999.09,5.8,1.30,40.0,0.0,23.5,56,0.0,320
14.5,24.7,1060000.0,3.4,7.46,36.6,2.63,258,9.9,0.0,1024
4.20,5.93,165000.0,10,5.83,32.9,1.11,93.8,10,0.0,640
15.0,26.0,629000.0,0,3.26,29.9,0.0,167,5.3,0.0,1024
15.0,26.4,380,0,1.15,0.0,1.33,0.0,100,0.0,320
12.8,22.0,396000.0,3.5,7.17,37.1,2.23,108,4.0,0.0,1024
3.60,2.12,150000.0,4.9,6.28,33.0,1.42,102,2.7,0.0,640
15.0,26.6,790000.0,0,3.32,29.2,0.0,197,3.1,0.0,1024
15.0,14.2,31.1,0,2.18,34.0,0.0,31.4,41,0.0,320
13.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
2.40,2.08,163000.0,5.3,6.95,32.4,1.78,67.6,0,0.0,640
15.0,26.0,454000.0,2.4,3.31,28.2,0.0,128,8.6,0.0,1024
15.0,23.6,125000.0,1.4,2.94,34.9,0.0,85.9,25,0.0,320
10.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
6.60,3.16,195000.0,1.4,7.69,33.1,2.45,86.2,1.9,0.0,640
15.0,0.0,56.0,0,3.27,28.0,0.0,2.35,0,0.0,1024
15.0,26.1,566000.0,5.5,2.52,35.1,0.0,145,16,0.0,320
0.0,0.0,2.62,0,11.8,39.2,6.12,7.58,0,0.0,1280
6.68,8.52,442000.0,3.4,7.29,33.9,2.68,137,4.0,0.0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.2,777000.0,0,3.40,35.3,0.0,208,3.7,0.0,320
1.24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
10.2,16.6,423000.0,2.0,6.59,35.0,4.18,124,20,0.0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.2,803999.0,1.1,3.20,34.1,0.0,203,17,0.0,320
1.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
10.2,12.3,338000.0,3.5,5.73,34.1,1.94,118,7.6,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,25.2,398000.0,2.6,3.38,35.1,0.0,157,9.4,0.0,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
7.80,8.57,369000.0,0,7.85,33.9,3.70,178,10.0,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,25.7,215000.0,2.0,3.67,35.0,1.15,63.7,13,0.0,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
6.60,10.2,781000.0,2.6,8.43,32.7,3.94,197,4.8,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,25.2,326000.0,0,3.16,35.0,0.0,125,6.0,0.0,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
6.60,7.70,272000.0,1.2,9.69,32.6,6.60,110,8.6,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.2,1170000.0,0,2.95,35.2,0.0,310,5.5,753,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
10.2,10.5,256999.07,7.7,5.95,32.2,3.96,73.3,32,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.2,1190000.0,3.7,2.36,35.9,0.0,296,13,1.26,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
11.4,16.1,528000.0,4.4,7.02,31.9,3.51,123,18,262,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.2,742000.0,3.5,2.77,35.3,0.0,217,12,146,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
9.00,14.4,577000.0,2.8,8.19,32.6,4.73,179,11,0.0,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.7,1900000.0,2.1,3.22,35.6,0.0,413,7.9,907,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
13.8,24.3,545000.0,2.5,4.98,31.1,1.61,138,14,1.13,768
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
14.3,26.1,1610000.0,3.7,3.06,35.6,0.0,340,13,0.0,480
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
14.4,25.4,1050000.0,2.0,6.16,31.7,1.96,248,8.1,1.33,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,26.6,1100000.0,0,4.16,36.3,0.0,238,6.5,0.0,640
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
8.40,15.2,307000.0,2.3,6.29,31.1,3.62,122,24,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
14.4,26.1,1110000.0,5.2,3.56,35.4,0.0,297,10,0.0,640
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
11.4,17.4,516000.0,4.8,5.85,31.4,4.47,148,30,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
12.5,20.4,1350000.0,3.4,3.07,35.8,0.0,320,14,0.0,640
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
13.8,23.0,805000.0,2.5,5.33,30.9,2.01,213,16,0.0,1280
15.0,25.3,578,11,4.01,30.0,0.0,18.2,17,456,1024
15.0,26.8,1989999.0,1.4,3.46,35.9,0.0,443,7.0,0.0,640
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
13.2,25.9,470000.0,3.2,5.24,33.5,1.74,132,13,0.0,768
15.0,25.3,382000.0,8.8,3.55,31.2,0.0,190,21,0.0,1024
15.0,26.6,965000.0,2.4,3.66,37.9,0.0,241,12,0.0,768
8.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
9.00,12.4,454000.0,3.4,5.30,33.9,1.31,133,16,0.0,768
15.0,25.5,259000.0,8.1,2.31,32.4,0.0,69.3,40,0.0,1024
15.0,26.9,1380000.0,0,3.87,36.1,0.0,329,2.2,653,768
3.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
13.8,21.3,788000.0,3.5,4.24,32.7,0.0,159,21,0.0,768
15.0,25.5,488000.0,9.1,2.37,32.8,0.0,138,35,12.0,1024
15.0,27.0,1920000.0,1.4,3.87,35.6,0.0,420,6.7,0.0,768
6.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
14.4,26.1,397000.0,0,3.41,31.9,0.0,129,23,0.0,768
15.0,24.1,948,12,2.22,32.2,0.0,65.2,46,0.0,1024
15.0,26.8,1450000.0,1.1,4.39,36.6,0.0,364,4.4,0.0,768
6.88,9.94,157000.0,1.9,4.20,37.7,1.41,108,28,538,1280
13.1,19.2,445000.0,2.9,3.28,33.8,0.0,109,27,0.0,768
14.3,20.9,399000.0,3.7,2.99,31.9,0.0,138,27,0.0,1024
14.4,24.8,555000.0,0,4.03,35.8,0.0,151,11,0.0,768
8.40,5.51,156000.0,9.0,4.91,37.9,1.74,131,15,0.0,1280
10.00,16.7,602000.0,4.4,4.81,32.5,1.17,167,13,0.0,768
15.0,21.8,132000.0,2.7,2.00,32.1,0.0,36.5,42,0.0,1024
14.0,25.0,1160000.0,2.9,3.55,35.8,0.0,287,7.5,0.0,768
6.08,8.99,209000.0,1.3,3.48,37.7,0.0,79.1,20,0.0,1280
13.2,20.7,704000.0,0,4.31,33.9,0.0,154,18,0.0,768
15.0,21.1,389,3.7,1.99,32.1,0.0,25.6,52,93.0,1024
15.0,26.5,1660000.0,0,4.24,35.8,0.0,401,4.7,0.0,768
4.80,6.20,210000.0,20,4.97,37.7,1.15,68.7,16,10.00,1280
12.0,23.9,824,0,4.35,32.6,1.63,91.7,22,0.0,768
15.0,26.0,447000.0,2.3,2.66,31.9,0.0,142,26,0.0,1024
15.0,26.7,841000.0,0,3.79,36.5,0.0,235,3.9,0.0,768
9.00,13.5,443000.0,5.9,4.28,37.1,1.01,131,18,0.0,1280
7.80,7.24,234000.0,8.3,3.76,35.4,1.05,111,23,0.0,768
15.0,25.9,360000.0,8.2,2.14,32.1,0.0,124,33,0.0,1024
15.0,27.0,1060000.0,2.5,3.27,35.6,0.0,210,14,0.0,1024
10.00,18.1,323000.0,6.1,4.40,36.9,1.10,98.2,16,0.0,1280
11.7,12.0,376000.0,4.5,4.82,34.3,1.87,130,20,0.0,768
15.0,25.8,570000.0,0,3.47,30.4,0.0,162,14,0.0,1024
15.0,25.7,618,16,2.02,36.0,0.0,37.5,44,0.0,1024
12.0,14.1,155000.0,9.6,5.87,37.7,2.11,83.4,15,0.0,1280
3.56,3.47,261000.0,4.9,9.40,32.5,4.67,123,2.6,0.0,768
15.0,26.3,723000.0,0,4.11,31.5,0.0,222,6.2,0.0,1024
15.0,26.5,496,0,1.99,34.0,0.0,24.4,49,0.0,1024
12.6,24.7,256000.0,14,5.18,36.3,1.25,167,7.7,0.0,1280
