@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,640,480,768,1024,1280,1920}


@DATA
15.0,26.0,259000.0,2.0,2.39,29.2,0.0,107,35,640
15.0,23.8,885,4.7,1.80,35.2,0.0,36.0,62,640
15.0,24.6,148000.0,1.5,1.74,33.2,0.0,48.8,55,640
15.0,25.9,156000.0,2.9,1.56,27.0,0.0,63.8,54,640
15.0,19.2,36.0,0,0.0,37.0,0.0,5.60,87,640
15.0,18.6,171,10.0,1.31,35.2,0.0,9.66,75,640
15.0,24.9,191000.0,1.2,2.02,29.2,0.0,80.4,48,640
15.0,26.6,524000.0,1.1,2.76,30.1,0.0,137,28,640
15.0,25.6,214000.0,2.1,2.49,29.6,0.0,126,35,640
15.0,24.8,145000.0,1.5,1.96,29.7,0.0,74.8,48,640
15.0,25.4,213000.0,4.2,1.89,30.0,0.0,57.0,59,640
15.0,25.8,327000.0,4.1,2.67,30.7,0.0,129,37,640
15.0,26.4,348000.0,0,2.53,29.6,0.0,103,28,640
15.0,25.4,304000.0,4.3,2.14,28.5,0.0,108,44,640
15.0,26.1,345000.0,3.2,2.32,28.3,0.0,124,32,640
15.0,26.1,384000.0,3.4,2.41,31.3,0.0,114,40,640
15.0,17.0,36.8,0,1.23,30.2,0.0,11.4,87,640
15.0,22.4,741,0,1.82,29.6,0.0,38.5,67,640
15.0,23.7,590,6.2,1.49,29.0,0.0,32.1,57,640
15.0,25.8,349000.0,3.4,1.83,29.7,0.0,111,42,640
15.0,25.5,151000.0,0,1.79,30.0,0.0,54.0,61,640
15.0,25.6,401000.0,2.5,3.60,30.2,0.0,115,28,640
15.0,25.7,421000.0,5.5,3.92,28.2,1.55,122,24,640
14.5,23.7,532000.0,1.3,4.00,28.9,0.0,203,12,640
15.0,26.5,1110000.0,0,4.11,29.7,0.0,282,3.9,640
15.0,26.2,760000.0,0,4.51,28.4,1.08,265,9.1,640
15.0,24.9,413000.0,0,5.09,25.9,1.25,195,11,640
15.0,26.4,1330000.0,1.3,4.51,25.7,0.0,337,7.7,640
15.0,24.9,264000.0,0,4.51,29.8,3.52,123,36,640
15.0,26.6,1280000.0,0,4.54,27.2,0.0,343,6.7,640
15.0,26.8,1210000.0,0,3.97,28.7,0.0,296,11,640
15.0,26.3,769000.0,0,3.69,30.0,0.0,209,15,640
15.0,26.4,719000.0,2.5,2.73,29.2,0.0,202,31,640
15.0,26.2,549000.0,0,4.15,27.2,0.0,144,15,640
15.0,26.1,392000.0,4.9,3.20,30.9,0.0,126,34,640
15.0,26.8,1230000.0,0,3.53,28.9,0.0,275,6.8,640
15.0,26.8,972000.0,0,3.31,29.8,0.0,232,6.6,640
15.0,26.7,541000.0,0,2.50,29.3,0.0,148,36,640
15.0,27.0,1019999.0,0,3.47,29.3,0.0,284,16,640
15.0,26.4,432000.0,2.9,3.16,30.2,0.0,163,23,640
15.0,24.9,192000.0,1.1,2.24,28.5,1.10,64.4,50,640
15.0,12.8,24.7,0,0.0,28.4,0.0,8.93,89,640
14.4,24.5,191000.0,1.2,2.33,29.0,0.0,82.8,39,640
15.0,24.6,352000.0,1.5,2.85,29.7,0.0,118,28,640
15.0,26.8,276000.0,2.9,2.22,32.2,0.0,82.8,42,640
15.0,25.1,163000.0,1.4,2.57,30.1,0.0,81.5,35,640
15.0,26.3,277000.0,6.7,2.33,28.4,0.0,104,39,640
15.0,26.8,802999.0,0,5.24,30.2,0.0,215,6.0,640
15.0,27.0,980000.0,0,5.12,29.5,0.0,241,0,640
15.0,27.0,740000.0,0,3.91,28.4,0.0,195,9.2,640
15.0,26.7,615000.0,1.9,2.55,30.6,0.0,164,24,640
15.0,26.5,1170000.0,0,2.77,27.8,0.0,301,13,1024
15.0,25.7,297000.0,2.5,2.03,28.4,0.0,93.6,52,1024
15.0,26.5,359000.0,0,2.31,27.0,0.0,93.8,24,1024
15.0,25.8,271000.0,1.0,2.17,30.8,0.0,90.8,54,1024
15.0,25.4,133000.0,4.8,1.58,32.1,0.0,37.3,70,1024
15.0,26.0,312000.0,7.7,2.16,30.8,0.0,137,40,1024
15.0,24.5,155000.0,0,1.91,29.4,0.0,68.6,58,1024
15.0,25.1,124000.0,8.6,1.63,31.7,0.0,62.2,43,1024
15.0,25.7,887,9.3,1.27,33.7,0.0,19.4,76,1024
15.0,25.6,163000.0,0,2.28,31.7,0.0,62.2,37,1024
15.0,26.7,597000.0,0,2.90,29.1,0.0,182,12,1024
15.0,26.6,681000.0,0,2.52,29.5,0.0,179,16,1024
15.0,26.9,1030000.0,0,2.51,29.5,0.0,276,11,1024
14.6,25.8,724000.0,1.9,2.28,29.1,0.0,199,15,1024
15.0,25.8,240000.0,4.2,2.44,29.9,0.0,92.0,43,1024
15.0,25.9,418000.0,1.2,2.55,27.7,0.0,122,36,1024
15.0,26.0,204000.0,3.8,2.14,34.2,0.0,54.4,53,1024
15.0,25.9,391000.0,0,3.88,27.5,0.0,141,9.1,1024
15.0,26.1,254999.07,5.3,2.07,27.4,0.0,74.0,47,1024
15.0,25.8,405000.0,2.8,1.94,31.3,0.0,106,50,1024
15.0,25.9,283000.0,3.1,2.14,29.4,0.0,95.7,41,1024
15.0,25.8,293000.0,0,2.70,29.1,0.0,91.6,22,1024
15.0,26.4,309000.0,0,2.07,29.1,0.0,99.7,43,1024
15.0,26.5,262000.0,0,2.08,27.5,0.0,89.2,47,1024
15.0,25.1,132000.0,0,1.31,29.1,0.0,56.0,69,1024
15.0,26.4,290000.0,6.1,2.01,28.0,0.0,109,49,1024
15.0,25.0,325000.0,3.7,3.09,28.6,0.0,142,28,1024
15.0,25.5,224000.0,2.9,2.14,27.3,0.0,89.5,45,1024
15.0,26.3,969,1,1.42,28.7,0.0,52.9,58,1024
15.0,24.2,115999.09,1,1.68,30.9,0.0,55.2,60,1024
15.0,25.3,158000.0,0,1.84,30.7,0.0,53.1,63,1024
15.0,26.0,383000.0,6.0,2.08,29.7,0.0,119,40,1024
15.0,25.0,801,10.0,2.49,29.8,0.0,58.7,49,1024
15.0,25.9,300000.0,0,1.87,28.5,0.0,79.0,59,1024
15.0,25.1,221000.0,1.9,2.78,28.7,0.0,96.0,31,1024
15.0,26.4,803999.0,2.6,3.89,28.2,0.0,220,12,1024
15.0,25.4,451999.0,1.1,3.85,27.5,0.0,222,14,1024
15.0,26.2,1080000.0,3.4,4.60,26.8,0.0,294,9.6,1024
15.0,26.0,455000.0,4.2,4.06,26.5,0.0,144,19,1024
15.0,26.2,1090000.0,0,4.19,28.1,0.0,289,7.3,1024
15.0,26.3,885000.0,0,3.64,27.4,0.0,267,11,1024
15.0,26.3,921000.0,2.2,4.31,26.5,0.0,232,17,1024
15.0,26.4,1200000.0,0,3.55,26.4,0.0,302,7.0,1024
15.0,26.2,693000.0,0,3.31,28.4,0.0,194,24,1024
15.0,26.5,1019999.0,0,2.96,28.6,0.0,263,14,1024
15.0,26.0,663000.0,5.5,2.54,30.0,0.0,180,32,1024
15.0,26.1,727000.0,5.2,2.79,27.3,0.0,169,30,1024
15.0,19.4,261,0,1.75,27.0,0.0,43.5,51,1024
15.0,26.3,497000.0,3.3,2.15,28.4,0.0,136,29,640
15.0,25.9,131000.0,1.6,1.26,29.7,0.0,11.0,64,640
15.0,25.8,948,0,1.67,26.8,0.0,47.7,47,640
15.0,25.1,149000.0,7.8,2.47,27.3,0.0,50.9,50,640
15.0,24.3,165000.0,7.0,2.35,31.0,0.0,65.5,55,640
15.0,25.3,176000.0,0,3.00,26.8,0.0,91.8,31,640
15.0,24.3,528,0,1.10,30.1,0.0,37.9,72,640
15.0,25.9,213000.0,4.9,3.06,32.3,0.0,92.8,43,640
15.0,26.3,553,3.1,1.58,26.0,0.0,19.4,58,640
15.0,25.3,658,0,2.01,26.5,0.0,22.5,31,640
15.0,25.9,231000.0,5.3,2.40,26.3,0.0,74.0,36,640
15.0,26.4,440000.0,4.8,2.17,28.1,0.0,125,37,640
15.0,26.0,462000.0,4.6,2.52,30.0,0.0,133,36,640
15.0,26.8,703000.0,0,3.41,28.4,0.0,249,5.3,640
15.0,26.4,346000.0,1.5,2.95,28.1,0.0,106,31,640
15.0,26.6,738000.0,1.8,2.48,30.4,0.0,205,20,640
15.0,26.7,476000.0,1.7,2.49,27.6,0.0,142,28,640
15.0,26.5,468000.0,1.1,3.28,27.6,0.0,119,24,640
15.0,26.7,819000.0,0,2.96,28.4,0.0,209,17,640
15.0,23.6,159000.0,9.7,2.00,28.3,0.0,99.5,53,640
15.0,24.7,233000.0,1.7,2.35,29.8,0.0,98.0,37,768
15.0,26.7,279000.0,1.0,2.03,28.2,0.0,87.4,47,768
15.0,26.3,443000.0,2.8,2.49,31.8,0.0,141,36,768
15.0,25.8,118000.0,4.5,1.13,30.5,0.0,39.2,65,768
15.0,26.4,299000.0,1.7,1.79,28.2,0.0,88.2,48,768
15.0,27.0,243000.0,1.2,1.67,32.7,0.0,66.0,57,768
15.0,25.4,136000.0,0,0.0,29.8,0.0,22.2,83,768
15.0,25.0,24.4,0,1.37,36.0,0.0,26.8,78,768
15.0,10.00,24.0,0,0.0,27.0,0.0,2.87,89,1024
15.0,0.0,0.0,0,0.0,40.0,0.0,80.0,96,1024
15.0,23.2,452,0,1.31,35.0,0.0,34.2,66,1024
15.0,25.9,282000.0,7.4,1.75,27.7,0.0,91.7,49,1024
15.0,26.3,451999.0,3.7,2.77,28.6,0.0,109,37,1024
15.0,25.8,104000.0,0,1.57,29.0,0.0,38.9,58,1024
15.0,24.4,968,0,3.22,30.6,0.0,44.8,29,1024
15.0,25.7,187000.0,9.3,2.13,28.8,0.0,52.1,52,1024
15.0,25.9,324000.0,3.4,4.26,28.9,1.83,162,31,1024
15.0,22.2,595,0,3.08,25.9,0.0,32.2,48,1024
15.0,25.1,245000.0,2.3,3.02,27.5,0.0,102,42,1024
15.0,26.2,801000.0,0,4.43,27.8,1.30,243,21,1024
15.0,25.9,374000.0,1.8,2.56,28.6,0.0,114,35,1024
15.0,26.1,425000.0,2.5,2.73,29.4,0.0,111,39,1024
15.0,25.7,266000.0,0,2.81,27.3,0.0,116,35,1024
15.0,26.4,684000.0,2.2,3.47,29.9,0.0,176,24,1024
15.0,26.6,413999.0,7.9,2.51,27.9,0.0,126,42,1024
15.0,25.7,346000.0,3.1,3.57,27.4,0.0,176,32,1024
15.0,26.1,685000.0,4.6,3.36,27.2,0.0,203,32,1024
15.0,26.0,262000.0,1.8,2.55,30.6,0.0,76.0,45,1024
15.0,26.2,396000.0,5.1,3.21,28.2,0.0,121,31,1024
15.0,25.8,243000.0,0,2.00,27.4,0.0,71.7,63,1024
15.0,25.2,272000.0,4.8,3.41,27.1,1.02,186,35,1024
15.0,25.9,225000.0,0,2.31,33.5,0.0,84.4,55,1024
15.0,24.8,710,2.7,3.72,26.0,2.00,23.0,39,320
15.0,9.33,23.9,0,3.30,30.2,0.0,28.3,57,320
15.0,22.3,853,4.4,3.11,28.8,0.0,40.4,23,320
15.0,25.5,901,0,1.56,26.0,0.0,22.4,58,320
15.0,25.5,214000.0,4.1,2.23,26.0,0.0,74.5,48,320
15.0,24.6,155000.0,1.2,2.63,28.4,0.0,77.7,52,320
15.0,25.0,804,0,2.16,28.0,0.0,36.7,50,320
14.3,25.2,288000.0,7.8,2.78,27.7,0.0,90.7,46,320
15.0,26.1,218000.0,8.8,2.11,26.2,0.0,43.1,55,320
15.0,25.2,114999.09,7.0,2.00,27.0,0.0,61.3,53,320
15.0,20.6,205,7.1,2.74,26.0,0.0,46.5,27,320
15.0,25.7,154000.0,0,2.35,28.6,0.0,47.5,65,320
15.0,25.7,137000.0,0,1.40,26.0,0.0,45.9,71,320
15.0,26.3,265000.0,5.9,2.47,27.6,0.0,91.0,35,320
15.0,25.9,111000.0,1.8,2.56,26.2,0.0,32.4,59,320
15.0,17.5,97.4,7.7,2.74,26.0,0.0,26.4,37,320
15.0,25.3,166000.0,6.4,2.98,27.9,0.0,137,40,640
15.0,25.5,515000.0,3.0,4.88,26.4,0.0,203,21,640
15.0,25.5,349000.0,3.3,3.15,27.8,0.0,113,34,640
15.0,25.6,173000.0,4.7,2.78,29.1,0.0,66.2,43,640
15.0,26.2,454000.0,2.2,2.77,26.3,0.0,113,41,640
15.0,26.4,430000.0,2.9,2.84,28.2,0.0,135,29,640
15.0,26.4,413000.0,1.2,2.77,27.5,0.0,110,36,640
15.0,25.6,323000.0,2.0,2.73,29.5,0.0,94.4,35,640
15.0,24.7,272000.0,7.1,2.70,27.5,0.0,126,37,1024
15.0,26.3,311000.0,4.8,2.42,28.3,0.0,86.3,57,1024
15.0,25.3,112000.0,0,1.14,26.0,0.0,42.6,73,1024
15.0,26.3,275000.0,8.9,1.98,28.2,0.0,74.5,58,1024
15.0,25.3,192000.0,0,2.66,28.4,0.0,93.8,42,1024
15.0,25.0,771,0,4.28,26.4,1.42,67.6,36,1024
15.0,25.6,870,2.3,3.23,26.2,1.35,75.3,39,1024
15.0,24.1,214,0,1.45,30.0,2.83,6.00,83,1024
15.0,10.6,47.6,0,1.89,26.0,0.0,11.5,68,320
15.0,24.7,169000.0,0,2.78,27.7,0.0,60.3,33,320
15.0,26.1,371000.0,3.9,2.26,26.7,0.0,115,41,320
15.0,25.8,284000.0,0,3.54,26.1,0.0,105,27,320
15.0,25.4,300000.0,0,3.21,27.6,0.0,132,32,320
15.0,25.4,299000.0,0,2.95,27.0,0.0,81.1,50,320
15.0,25.7,137000.0,0,1.63,29.3,0.0,59.8,66,320
15.0,25.6,204999.07,6.5,2.56,28.8,0.0,55.8,41,320
15.0,26.2,113999.09,7.9,2.52,28.3,1.05,57.4,57,320
15.0,25.8,304000.0,5.7,2.17,27.6,0.0,111,55,320
15.0,23.6,731,5.0,2.02,26.0,0.0,15.1,50,320
15.0,26.0,167000.0,1.2,3.70,26.0,0.0,74.8,29,320
15.0,25.3,334000.0,3.3,3.46,28.3,1.45,111,36,480
15.0,26.1,340000.0,2.8,3.22,29.8,1.29,119,36,480
15.0,26.0,183000.0,7.3,2.33,28.9,0.0,83.6,46,480
15.0,24.3,152000.0,0,2.80,29.4,0.0,81.3,41,480
14.3,23.9,236000.0,5.7,2.68,28.0,0.0,79.3,49,640
15.0,25.3,175000.0,1.2,3.44,29.5,0.0,65.2,44,640
15.0,10.4,11.9,0,1.99,26.0,0.0,28.5,56,640
15.0,25.8,200000.0,5.1,2.56,26.5,0.0,82.1,31,640
15.0,25.2,567,1,1.63,32.2,0.0,19.6,65,640
15.0,25.4,190000.0,8.4,2.18,28.8,0.0,69.2,59,640
15.0,25.1,112000.0,3.6,1.98,28.9,0.0,66.1,58,640
15.0,24.9,125000.0,0,1.78,29.3,0.0,69.1,61,320
15.0,25.8,355000.0,3.1,3.08,28.6,0.0,117,29,320
15.0,24.7,129000.0,0,2.19,30.2,0.0,49.4,54,320
15.0,24.2,215000.0,6.1,2.71,29.3,0.0,83.8,49,320
15.0,24.2,504,0,2.86,37.2,0.0,51.1,46,320
15.0,19.8,560,5.1,3.72,26.9,1.38,61.7,54,320
15.0,22.0,436,0,1.98,31.8,0.0,46.4,60,320
15.0,24.1,105000.0,7.0,1.95,30.8,0.0,59.8,58,320
15.0,24.5,604,0,1.54,29.5,0.0,18.8,61,320
15.0,24.5,141000.0,4.2,2.80,27.2,0.0,71.1,51,320
15.0,25.4,256999.07,5.7,4.18,29.7,1.20,127,38,320
15.0,25.1,936,2.3,1.92,29.8,0.0,36.7,72,320
15.0,24.6,193000.0,7.2,2.78,26.9,1.05,77.7,45,320
15.0,26.1,262000.0,2.8,3.24,28.7,0.0,79.0,43,480
15.0,26.0,445000.0,4.5,2.43,28.4,0.0,125,47,480
15.0,25.3,101000.0,0,1.67,32.5,1.43,34.7,68,480
15.0,22.3,384,5.3,3.39,27.0,0.0,46.3,41,480
15.0,25.0,198000.0,6.8,2.23,29.3,0.0,70.6,57,480
15.0,24.2,153000.0,3.7,2.05,28.0,0.0,50.8,59,480
15.0,25.5,125000.0,1.6,1.79,26.0,0.0,46.3,57,480
15.0,25.1,213000.0,0,2.43,28.0,0.0,90.3,54,480
15.0,26.5,719,5.1,1.81,26.0,1.77,6.36,86,640
15.0,23.1,263,0,3.04,26.0,0.0,34.1,43,640
15.0,24.7,133000.0,7.1,2.51,27.6,0.0,74.8,59,640
15.0,25.2,123000.0,3.1,3.58,28.7,0.0,46.6,44,640
15.0,24.6,115999.09,9.9,1.76,29.8,0.0,40.8,66,320
15.0,25.1,755,7.1,1.44,27.8,0.0,28.6,73,320
15.0,25.7,173000.0,0,1.67,28.6,0.0,45.6,54,320
15.0,25.3,357,0,1.48,27.0,0.0,22.3,71,320
15.0,25.2,560,3.8,2.32,29.8,0.0,54.6,49,320
15.0,24.9,200999.07,0,2.42,28.3,0.0,75.3,40,320
15.0,25.4,354000.0,4.2,2.72,28.1,0.0,146,37,320
15.0,25.9,308000.0,2.2,2.35,26.5,0.0,89.5,49,320
15.0,26.0,591000.0,2.0,3.28,28.8,0.0,169,31,320
15.0,26.3,603000.0,6.4,3.06,27.9,0.0,164,30,320
15.0,25.9,302000.0,4.6,3.04,29.5,0.0,124,35,320
15.0,24.0,836,2.0,4.85,28.7,1.35,134,24,320
15.0,24.9,319000.0,3.2,3.56,26.4,0.0,137,29,320
15.0,25.6,553000.0,4.2,4.15,29.8,1.25,159,28,320
15.0,26.1,259000.0,1.0,2.04,26.5,0.0,61.0,53,320
15.0,24.3,133000.0,1.5,2.43,29.7,0.0,74.1,41,320
15.0,24.9,103000.0,1.9,2.48,28.3,0.0,44.8,49,320
15.0,25.3,204000.0,4.6,3.74,29.6,1.10,83.1,36,320
15.0,26.0,295000.0,7.6,1.98,28.1,0.0,81.0,56,320
15.0,24.1,156000.0,4.9,2.47,29.9,0.0,70.3,39,480
15.0,26.2,209000.0,2.2,2.53,28.8,0.0,67.4,52,480
15.0,24.1,647,0,3.05,27.3,0.0,49.4,50,480
15.0,26.3,500000.0,5.4,2.66,30.0,0.0,141,42,480
15.0,26.8,846000.0,0,5.81,27.8,0.0,246,6.0,480
15.0,26.5,882000.0,1.6,4.55,25.7,0.0,245,11,480
15.0,26.2,416000.0,9.1,1.94,26.4,0.0,99.4,52,480
15.0,25.6,315000.0,0,2.38,28.4,0.0,97.8,56,480
15.0,25.5,129000.0,4.5,3.44,26.0,0.0,52.0,45,480
15.0,24.2,853,4.2,2.73,28.7,2.20,30.8,61,480
15.0,24.7,216000.0,9.1,1.97,28.4,0.0,67.3,53,480
15.0,25.6,389000.0,5.8,2.39,26.8,0.0,124,51,480
15.0,26.2,154000.0,1.4,2.26,26.8,0.0,41.5,55,480
15.0,25.7,231999.07,6.8,2.14,26.0,1.13,76.2,50,480
15.0,25.6,345000.0,5.6,3.00,25.5,0.0,76.8,47,480
15.0,25.7,284000.0,0,1.85,27.4,0.0,99.6,64,480
15.0,25.7,220000.0,0,2.05,28.0,0.0,66.5,61,480
15.0,25.9,316000.0,0,2.52,26.9,0.0,120,56,480
15.0,25.1,174000.0,0,1.50,26.0,0.0,67.7,67,480
15.0,25.1,145000.0,9.0,2.84,25.5,0.0,102,46,480
15.0,25.7,107000.0,3.9,2.41,28.7,0.0,33.7,50,640
15.0,25.9,235000.0,0,1.96,28.2,0.0,89.2,62,640
15.0,24.2,540,2.8,3.95,27.0,1.48,68.3,40,640
15.0,24.0,442,0,1.50,26.0,0.0,29.5,67,640
15.0,25.3,134000.0,4.2,2.49,27.5,0.0,61.5,45,640
15.0,25.0,806,0,2.97,26.0,1.22,28.9,50,640
15.0,25.3,541,0,1.80,29.6,0.0,20.5,61,640
15.0,25.4,134000.0,3.1,0.0,26.2,0.0,32.4,74,640
15.0,23.4,520,0,1.56,29.0,0.0,28.4,63,640
15.0,25.4,371000.0,2.3,3.49,27.0,0.0,136,36,640
15.0,25.7,542000.0,1.8,3.45,28.0,0.0,166,34,640
15.0,25.3,231000.0,8.0,2.31,28.4,0.0,94.1,55,640
15.0,25.1,235000.0,5.4,3.15,26.8,0.0,114,44,640
15.0,25.6,606000.0,1.1,3.40,26.6,0.0,164,29,640
15.0,26.0,408000.0,5.6,2.19,26.3,0.0,106,51,640
15.0,25.5,272000.0,5.7,2.93,29.3,0.0,139,47,640
15.0,24.8,236000.0,1.8,3.04,26.7,0.0,94.3,40,1024
15.0,25.6,426999.0,2.1,3.06,26.8,0.0,154,39,1024
15.0,26.0,250999.07,6.3,2.41,27.2,0.0,103,46,1024
15.0,24.6,126000.0,0,4.64,25.5,0.0,43.0,29,1024
15.0,26.5,583000.0,2.5,4.34,27.1,1.04,153,30,480
15.0,26.2,678000.0,1.1,5.33,27.0,1.41,172,14,480
15.0,25.9,365000.0,3.6,4.04,25.6,1.37,126,42,480
15.0,26.3,409000.0,5.6,4.41,28.2,1.53,101,36,480
15.0,26.3,728000.0,1.7,4.31,25.9,0.0,224,15,480
15.0,26.5,526000.0,2.0,3.57,28.1,0.0,146,34,480
15.0,26.2,654000.0,0,4.67,27.7,1.37,185,25,480
15.0,25.7,239000.0,0,3.36,25.5,1.04,75.2,53,480
15.0,26.2,467000.0,9.3,4.12,24.4,1.55,157,47,480
15.0,25.8,292000.0,7.3,4.29,25.9,0.0,127,40,480
15.0,25.3,309000.0,7.3,3.68,25.7,1.68,115,48,480
15.0,26.4,219000.0,9.2,3.04,26.4,0.0,45.6,50,480
15.0,25.8,163000.0,0,3.12,27.4,1.79,99.2,54,480
15.0,24.5,144000.0,2.6,4.17,26.1,1.38,116,35,480
15.0,25.3,157000.0,7.5,4.45,26.2,3.94,70.9,52,480
15.0,25.9,501999.0,8.3,4.60,25.5,2.07,158,30,480
15.0,26.5,273000.0,0,5.01,23.6,3.28,60.3,39,640
15.0,26.1,219000.0,8.9,3.47,29.6,2.44,78.2,58,640
15.0,26.3,556000.0,5.6,4.25,27.2,1.15,146,33,640
15.0,25.8,490000.0,2.6,5.75,25.7,2.78,149,32,640
15.0,25.9,581000.0,0,3.73,26.2,1.31,208,51,640
15.0,26.1,670000.0,8.5,4.01,24.1,1.08,196,38,640
15.0,26.4,476999.0,5.7,4.91,25.2,2.17,132,31,640
15.0,25.5,238000.0,0,3.28,27.3,1.39,105,49,640
15.0,24.6,203,0,3.85,25.0,2.96,20.3,60,640
15.0,26.0,198000.0,8.5,2.93,24.6,0.0,49.3,46,640
15.0,24.9,892,9.1,3.15,24.5,0.0,57.2,29,640
15.0,26.2,640000.0,6.1,3.85,27.6,0.0,196,25,640
15.0,25.8,250000.0,0,2.91,27.8,1.14,76.2,52,640
15.0,23.8,151000.0,0,2.20,25.5,0.0,46.6,44,640
15.0,25.2,332000.0,6.5,3.74,28.5,2.19,90.5,44,640
14.3,25.8,344000.0,0,3.60,28.6,0.0,131,45,640
15.0,25.3,143000.0,0,2.26,26.2,0.0,40.9,59,640
15.0,26.4,308000.0,0,3.80,30.2,1.31,112,41,640
15.0,26.2,786000.0,6.2,4.34,28.5,1.07,233,36,640
15.0,26.1,295000.0,9.7,3.07,25.5,0.0,103,46,640
15.0,25.6,358000.0,9.4,3.03,25.4,0.0,105,45,768
15.0,24.5,804,0,4.32,31.4,3.08,20.3,49,768
15.0,25.0,225999.07,8.0,3.78,27.4,1.34,93.0,44,768
15.0,25.3,469000.0,2.3,4.19,25.9,1.36,145,28,768
15.0,25.1,206999.07,2.1,3.50,29.4,1.20,91.7,53,768
15.0,26.4,423000.0,5.4,3.67,26.4,1.11,90.6,40,768
15.0,25.7,297000.0,5.6,4.36,27.2,1.46,92.4,41,768
15.0,24.3,866,7.8,4.31,29.3,0.0,48.9,38,768
15.0,24.8,281000.0,10.0,3.31,28.3,0.0,115,43,768
15.0,19.1,587,8.7,3.42,26.9,1.72,74.5,45,768
15.0,24.8,139000.0,5.4,3.74,28.6,2.56,55.3,52,768
15.0,24.6,164000.0,0,1.85,27.1,0.0,70.7,62,768
15.0,25.2,171000.0,1.3,4.46,29.7,0.0,63.5,28,1024
15.0,24.9,157000.0,5.1,3.13,27.0,1.72,50.6,53,1024
15.0,23.1,767,9.5,2.52,26.5,0.0,33.2,56,1024
15.0,25.0,12.2,0,2.67,25.0,0.0,23.2,33,1024
15.0,24.1,204999.07,4.5,2.95,28.2,0.0,79.5,40,1024
15.0,24.9,293000.0,0,2.56,27.2,0.0,103,51,1024
15.0,24.6,618,2.9,3.89,28.3,1.51,31.4,57,1024
15.0,25.1,875,0,2.57,25.8,1.69,22.2,60,1024
15.0,24.3,176000.0,0,2.03,26.0,0.0,94.9,47,640
15.0,25.4,231000.0,3.6,3.56,26.5,1.02,106,38,640
15.0,24.5,173000.0,8.6,3.65,26.3,1.20,65.7,45,640
15.0,25.4,174000.0,1,2.25,27.8,0.0,77.3,57,640
15.0,25.3,311000.0,4.1,2.68,27.8,0.0,101,41,640
14.3,20.9,122000.0,9.2,2.96,27.6,1.51,63.8,53,640
15.0,24.3,159000.0,9.6,2.88,26.2,0.0,78.0,43,640
15.0,24.6,252999.07,6.2,2.39,28.0,0.0,67.8,44,640
15.0,9.88,24.6,1,2.83,29.8,0.0,54.1,57,1024
15.0,23.3,485,0,2.52,27.2,1.51,44.4,65,1024
15.0,24.5,136000.0,5.0,3.62,26.2,1.02,91.9,44,1024
15.0,25.3,340000.0,8.4,3.59,25.8,0.0,108,34,1024
15.0,23.2,767,2.3,3.41,30.6,1.63,39.1,35,768
15.0,24.1,154000.0,5.3,2.24,26.1,0.0,60.9,48,768
15.0,25.2,241000.0,9.0,3.21,27.4,0.0,97.3,37,768
15.0,22.9,104000.0,0,3.97,25.8,1.07,80.7,35,768
15.0,24.9,153000.0,7.7,3.13,27.0,0.0,58.4,40,768
15.0,25.5,289000.0,6.6,3.54,27.8,0.0,99.5,42,768
15.0,24.5,994,0,2.95,25.7,0.0,64.0,42,768
15.0,22.9,821,4.0,4.62,34.0,1.59,68.0,44,768
15.0,24.6,155000.0,1.4,3.30,29.3,0.0,70.1,28,640
15.0,25.3,264000.0,0,5.47,27.2,1.78,97.5,20,640
15.0,24.6,217000.0,0,2.88,25.9,0.0,83.9,41,640
15.0,25.6,106000.0,8.6,4.00,28.7,0.0,48.0,48,640
15.0,25.1,327000.0,2.0,5.50,26.5,1.90,103,21,640
15.0,25.0,221000.0,7.2,4.61,29.3,4.61,67.6,42,640
15.0,26.7,371000.0,1.5,2.71,27.6,0.0,102,33,640
15.0,25.6,325000.0,3.6,2.75,27.2,0.0,96.3,24,640
15.0,23.4,734,0,4.12,29.1,0.0,42.7,24,640
15.0,25.9,389000.0,0,4.70,28.3,0.0,120,22,640
15.0,25.5,172000.0,3.9,4.03,27.0,0.0,58.6,31,640
15.0,25.6,355000.0,2.5,4.80,26.7,1.90,105,27,640
15.0,24.5,948,9.8,3.43,25.3,2.07,76.8,50,640
15.0,21.3,254,0,3.09,26.5,2.86,33.4,58,640
15.0,23.8,110000.0,7.8,5.22,29.7,2.51,55.9,39,640
15.0,23.7,998,5.6,4.52,25.3,1.60,49.7,30,640
15.0,25.8,250999.07,9.1,3.68,29.4,1.07,93.0,39,640
15.0,25.1,374000.0,8.4,3.67,27.5,2.05,128,46,640
15.0,24.8,225000.0,4.3,4.17,29.0,1.89,97.2,38,640
15.0,24.8,169000.0,7.9,3.69,29.0,1.96,68.9,47,640
15.0,25.3,321000.0,2.6,4.68,30.5,1.80,128,35,640
15.0,25.7,184000.0,0,2.97,30.0,0.0,66.7,49,640
15.0,24.3,187000.0,0,3.63,27.3,1.82,73.6,43,640
